index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
1892;4162;4067185;-28.662.837.526.694.600;-560.010.291.536.185;PREF MUN S BORJA SMSUSF 01;LINDOLVINO FONTON;3610;ERNESTO DORNELLES;;97670000.0;RS;São Borja;2016;5
1898;4164;2301822;-267.859.232.425.682;-5.101.018.667.220.920;POSTO DE SAUDE BAIRRO BERGER;RUA MARCOS G CORDEIRO;S/N;BERGER;(49)35610948;89500428.0;SC;Caçador;2016;5
1900;4271;6430341;-28.642.446.608.489.100;-536.052.407.621.196;ESF IX BAIRRO JARDIM PRIMAVERA ARGEMIRO GAMA DA SILVA;RUA ALBERTO PLENTZ;482;JARDIM PRIMAVERA II;055-3322-0200;98010100.0;RS;Cruz Alta;2016;5
1903;4057;2504243;-27.018.064.799.999.900;-485.837.799;ESFBM ESTRATEGIA SAUDE DA FAMILIA BAIRRO DOS MUNICIPIOS;RUA ALFREDO WAGNER;S/N;DOS MUNICIPIOS;(47) 3344-1016;88337475.0;SC;Balneário Camboriú;2016;5
1905;4081;2233843;-30.541.684.952.130.100;-52.521.804.571.151.700;EACS ENCRUZILHADA DO SUL;PRACA DR OZI TEIXEIRA;46;CENTRO;(51) 3733 3733;96610000.0;RS;Encruzilhada do Sul;2016;5
1923;4270;2754207;-2.272.201;-5.261.711;NIS I VILA BARBOSA;RUA LUIZ MARQUES NASCIMENTO;259;VILA BARBOSA;(44)4411333;87890000.0;PR;Terra Rica;2016;5
1954;4304;2418398;-27.644.841.670.989.100;-48.670.227.527.616.900;CENTRO DE SAUDE PALHOCA CENTRAL UNIDADE MISTA CENTRAL;RUA AMARO FERREIRA DE MACEDO;180;CENTRO;(48)30475537;88130280.0;SC;Palhoça;2016;5
1957;4257;2559196;-26.160.999.999.999.900;-51.232;CENTRO DE SAUDE DE PORTO VITORIA;RUA ERMINIO MOSER;S/N;CENTRO;(42)35731485;84615000.0;PR;Porto Vitória;2016;5
1958;4224;2731584;-245.974.659.919.732;-522.746.014.595.017;UAPS SIDNEI GUSMAO DE ANDRADE;RUA SAO PAULO;634;CENTRO;(44)35751980;87320000.0;PR;Roncador;2016;5
1968;4208;2706164;-25.395;-51.458;ESF XARQUINHO;RUA FRANCISCO BELTRAO;89;XARQUINHO;(42)36244642;85053350.0;PR;Guarapuava;2016;5
1971;4278;2818752;-3.139.648;-5.267.879;PSF PROG DE SAUDE DA FAMILIA 03 VILA TRIANGULO CANGUCU;RUA MANOEL POMPILIO DA FONSECA;428;VILA TRIANGULO;;96600000.0;RS;Canguçu;2016;5
1976;4255;2700654;-273.603.129.386.894;-533.975.243.568.405;PREFEITURA PACS FW;RUA 21 DE ABRIL;1;CENTRO;(55)37444911;98400000.0;RS;Frederico Westphalen;2016;5
1982;4091;16802;-2.540.431;-4.929.002;UMS BOM PASTOR;RUA JOSE CASAGRANDE;220;VISTA ALEGRE;4132401304;80820560.0;PR;Curitiba;2016;5
2019;4431;2727447;-2.275.866;-51.386.309.999.999.900;CENTRO DE SAUDE LUIZ DI MIGUELLI;RUA BRASIL;486;CENTRO;(43)6231957;86160000.0;PR;Porecatu;2016;5
2022;4717;2593793;-25.223.590.135.573.600;-484.614.443.778.978;DISPENSARIO BOM SAMARITANO;TAGACABA DE BAIXO;27;TAGACABA DE BAIXO;(41)14551488;83390971.0;PR;Guaraqueçaba;2016;5
2024;4649;2558084;-28.483.585.953.911.900;-487.813.886.217.994;ESF RIBEIRAO PEQUENO;ESTRADA GERAL;S/N;RIBEIRAO PEQUENO;36443943;88790000.0;SC;Laguna;2016;5
2064;4690;2436590;-27.073.533.558.157.300;-524.577.888.411.625;CENTRO MUNICIPAL DE SAUDE DE ARVOREDO;RUA SETE DE SETEMBRO;115;CENTRO;(49) 33563014;89778000.0;SC;Arvoredo;2016;5
2084;4714;14311;-240.053.447;-523.527.074;UNIDADE DE SAUDE DARCY DEITOS;RUA ROUXINOL;169;JARDIM TROPICAL I;(44)3525-6321;87310160.0;PR;Campo Mourão;2016;5
2092;4772;6828248;-262.643.442.873.668;-5.277.708.144.580.270;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF;RUA DR MUNHOZ DA ROCHA;212;CENTRO;463227-1326;85520000.0;PR;Vitorino;2016;5
2106;4667;2737280;-239.957.212.987.765;-5.314.144.849.777.220;UNIDADE DE SAUDE JOAQUIM LOPES GUTIERREZ;AV CORONEL GALDINO DE ALMEIDA;1060;CENTRO;(44) 35341114;87470000.0;PR;Mariluz;2016;5
2107;4464;6935257;-27.603.288.888.930.500;-485.755.133.628.831;CS COQUEIROS;RUA ENGENHEIRO MAX DE SOUZA;1;COQUEIROS;(48) 32480451;88080000.0;SC;Florianópolis;2016;5
2117;4626;4056809;-24.714.000.000.000.000;-53.743;CENTRO DE SAUDE DE TOLEDO;R ALMIRANTE TAMADARE;736;CENTRO;3252-2988;85900110.0;PR;Toledo;2016;5
2121;4482;7444915;-27.850.509.999.999.900;-53.773.109.999.999.900;ESF II ZONA SUL;AMAZONAS;314;SANTA FE;;98590000.0;RS;Santo Augusto;2016;5
2137;4572;2224682;-30.390.930.175.780.300;-517.370.223.999.008;ENF NEUSA BARRAGAN TEIXEIRA;RUA LUIZ GONZAGA DALBEM;535;CENTRO;(51)36501071;96735000.0;RS;Barão do Triunfo;2016;5
2140;4647;18163;-25.442.197.887.905.500;-491.991.974.196.099;UNIDADE DE SAUDE DA FAMILIA VILA AMELIA;RUA ARTHUR BERNARDES;342;VILA AMELIA;(41)39125355;83330080.0;PR;Pinhais;2016;5
2155;4757;2576937;-231.832.575;-506.514.844.783.365;POSTO DE SAUDE DE CONGONHAS;AVENIDA PARANA;S/N;DIST CONGONHAS;(43)3904-1083;86300000.0;PR;Cornélio Procópio;2016;5
2166;4592;2224445;-29.309.806.823.729.600;-49.776.756.763.456.700;ESF PADRE LUIZ BENINI;RUA DIAMANTINO PEREIRA;87;VILA SAO JOAO;(51)36052707;95560000.0;RS;Torres;2016;5
2182;4434;6776299;-27.456.159.883.842.600;-539.296.989.580.111;POSTO ESF SANTA INES TRES PASSOS;RUA CIPRIANO BARATA;297;SANTA INES;5535223123;98600000.0;RS;Três Passos;2016;5
2201;4778;2266296;-30.024.744.272.231.100;-5.291.491.985.320.880;UNIDADE SANITARIA 04 CENTRO SOCIAL URBANO;RUA LEOPOLDO DE SOUZA;1448;SANTA HELENA;(51)37235288;96503776.0;RS;Cachoeira do Sul;2016;5
2207;4775;2301016;-27.937.685.251.235.100;-505.129.480.361.924;UNIDADE SANITARIA CENTRAL DE CAPAO ALTO;ATILIO MORTARI;100;CENTRO;(49)32370034;88548000.0;SC;Capão Alto;2016;5
2210;4435;2624923;-262.432.694.435.112;-493.498.563.766.465;UNIDADE BASICA CENTENARIO;RUA HANS DIETER SCHMIDT;485;CENTENARIO;47 36262908;89283105.0;SC;São Bento do Sul;2016;5
2211;4569;2302853;-268.974.391.192.711;-486.491.829.025.091;UNIDADE BASICA DE SAUDE GRAVATA;AVENIDA PREFEITO JOSE JUVENAL MAFRA;7381;GRAVATA;;88372688.0;SC;Navegantes;2016;5
2212;4672;2247887;-29.589.000.000.000.000;-55.483.000.000.000.000;UNIDADE BASICA DE SAUDE DE MANOEL VIANA;WALTER JOBIM;171;CENTRO;(55) 32562420;97640000.0;RS;Manoel Viana;2016;5
2216;4640;6276938;-25.784.000.000.000.000;-53.309;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA;RUA CURITIBA;S/N;COLINA VERDE;4635382371;85670000.0;PR;Salto do Lontra;2016;5
2218;4725;4067320;-30.324.701.070.784.600;-54.312.007.427.214.000;ESF CAIC;RUA LAURENTINO BATISTA;S/N;TRES DE OUTUBRO;(55)2323010;97314164.0;RS;São Gabriel;2016;5
2220;4795;2783495;-240.875.244.140.618;-5.420.360.326.766.810;USF ELETROSUL;AV BRASIL;S/N;VILA ELETROSUL;(44) 3642-5710;85980000.0;PR;Guaíra;2016;5
2226;4736;3531058;-25.370.396.892.067.100;-49.450.321.197.509.700;PS TIGRE;ESTRADA PRINCIPAL DO TIGRE;S/N;TIGRE;;83535000.0;PR;Campo Magro;2016;5
2230;4600;4067266;-28.662.837.526.694.600;-560.010.291.536.185;PREF MUN S BORJA SMSUSF 08;RUA AMERICA GOULART TEIXEIRA;70;VILA GOULART;;97670000.0;RS;São Borja;2016;5
2234;4417;7538979;-2.509.045;-5.015.729;UNIDADE DE SAUDE ADAO ADEMAR ANDRADE;RUA LUIZ CARLOS PRESTES;S/N;COLONIA DONA LUIZA;;84045644.0;PR;Ponta Grossa;2016;5
2249;4436;2543354;-267.264.271.766.606;-53.518.839.406.156.100;UNIDADE SAUDE DA FAMILIA BAIRRO AGOSTINI;RUA JORGE LACERDA;S/N;AGOSTINI;(49) 3621-1418;89900000.0;SC;São Miguel do Oeste;2016;5
2261;4593;2774348;-2.318.705;-52.201.879.999.999.900;POSTO DE SAUDE CENTRAL NOVA ESPERANCA;RUA MARINS ALVES DE CAMARGO;128;CENTRO;(44)32523139;87600000.0;PR;Nova Esperança;2016;5
2283;4805;2742438;-25.667.566.600.000.000;-521.248.116;POSTO DE SAUDE CANDOI;AVENIDA ALFREDO ANTONIO BUDEL;S/N;CENTRO;(42)36388400;85140000.0;PR;Candói;2016;5
2284;5158;2514087;-269.074.262.397.994;-486.570.232.083.488;UNIDADE BASICA DE SAUDE CORDEIROS;RUA JOSE LUCIANO PEREIRA;S/N;CORDEIROS;(47)3908-5751;88310115.0;SC;Itajaí;2016;5
2290;4958;6857744;-254.126.858.711.235;-4.917.680.025.100.570;UNIDADE DE SAUDE DA FAMILIA ANA NERY;RUA JACAREZINHO;1945;PERNETA;41-39125215;83325330.0;PR;Pinhais;2016;5
2293;4889;2683482;-25.178.024.768.828.600;-50.142.223.834.990.000;UNIDADE BASICA DE SAUDE JOSE CARLOS ARAUJO;RUA 14 BIS ESQUINA IPANEMA;S/N;CARA CARA;(42)39011715;84043370.0;PR;Ponta Grossa;2016;5
2294;4870;2735113;-242.560.851.573.937;-52.852.649.688.719.200;POSTO DE SAUDE DE ARAPUAN;AV PRINCIPAL;S/N;DISTRITO;(44)5531482;87380000.0;PR;Janiópolis;2016;5
2304;4837;6504779;-237.678.306;-524.468.245;UAPSF PROF BARTIRA APARECIDA NAVES PEREIRA;RUA RUBENS CARLOS PEREIRA;S/N;CENTRO;4436411122;87240000.0;PR;Terra Boa;2016;5
2310;5188;2689596;-27.489.970.100.429.600;-509.781.506.256.549;UNIDADE BASICA DE SAUDE;VITORINO CHIOCHETA;147;CENTRO;(49)5490047;89638000.0;SC;Vargem;2016;5
2321;4892;4052641;-23.836.426.734.923.600;-504.135.775.566.086;PSF URBANO 2;RUA PESSEGUEIRO;S/N;JARDIM LEONOR;4335472303;84285000.0;PR;Figueira;2016;5
2323;4994;2647303;-2.864.426;-4.943.072;UNIDADE BASICA DE SAUDE METROPOL;RUA JOSE MANOEL SEBASTIAO;S/N;METROPOL;(48)34458483;88819102.0;SC;Criciúma;2016;5
2327;5164;2554216;-257.283.711.433.403;-50.793.035.030.363.500;CENTRO DE SAUDE DE RIO AZUL;RUA BRONISLAU WRONSKI;1250;CENTRO;4234632304;84560000.0;PR;Rio Azul;2016;5
2334;5162;2257726;-29.903.143.644.331.900;-500.924.849.510.178;US STA TEREZINHA;AV PARAGUASSU;172;STA TEREZINHA;(51)6241555;95625000.0;RS;Imbé;2016;5
2335;4867;2767694;-26.23;-51.086.000.000.000.000;PRONTO ATENDIMENTO EMERGENCIAL;RUA PRUDENTE DE MORAIS;210;CENTRO;(42)35247530;84600000.0;PR;União da Vitória;2016;5
2339;5013;3774775;-28.783.944.713.190.100;-5.160.899.569.201.770;ESFSB M1 SAO CRISTOVAO;RUA SANTA LUCIA;36;SAO CRISTOVAO;54 32426537;95320000.0;RS;Nova Prata;2016;5
2343;5073;6915477;-271.836.090.087.883;-53.713.080.883.024.500;POSTO DE SAUDE BASILIO DA GAMA;DISTRITO BASILIO DA GAMA;100;INTERIOR;;98435000.0;RS;Pinheirinho do Vale;2016;5
2346;4995;2661462;-278.172.594.631.137;-503.302.224.241.895;UNIDADE DE SAUDE PRO MORAR;TRAVESSA RUA INDALECIO DOMINGUES ARRUDA;10;PRO MORAR;(49)32260776;88514180.0;SC;Lages;2016;5
2351;5167;2250934;-296.038.949.489.585;-519.392.395.019.516;UNIDADE SANITARIA DE BOM RETIRO DO SUL;DONATILA RIBEIRO ARNT;797;SAO FRANCISCO;(51)37661640;95870000.0;RS;Bom Retiro do Sul;2016;5
2360;4855;6245285;-29.768.078.327.178.100;-511.087.632.179.245;UNIDADE BASICA DE SAUDE SAO CRISTOVAO;RUA CELESTINA MARIA JOSE DE SOUZA;37;SAO CRISTOVAO;;93048010.0;RS;São Leopoldo;2016;5
2365;4963;7596804;-2.454.062;-5.298.604;UNIDADE DE SAUDE VILA RECIFE;AVENIDA JOAO MEDEIROS;100;RECIFE;4435434563;85440000.0;PR;Ubiratã;2016;5
2374;5080;2700328;-289.985.764.275.981;-51.696.433.677.402.400;UNIDADE DE SAUDE DA FAMILIA;RUA PADRE EUGENIO MEDIQUESCHI;90;CENTRO;(54)4461195;95335000.0;RS;Cotiporã;2016;5
2390;4898;2537540;-271.068.370.215.332;-526.170.311.134.137;CENTRO DE SAUDE DA FAMILIA SANTA MARIA;RUA ACHILES TOMAZELLI;850;SANTA MARIA;(49)2049-9083;89814055.0;SC;Chapecó;2016;5
2392;4937;2238535;-28.809.472.296.911.300;-517.862.084.024.789;POSTO DE SAUDE DE VISTA ALEGRE DO PRATA;RUA GERONIMO SCALCO;100;CENTRO;5434781303;95325000.0;RS;Vista Alegre do Prata;2016;5
2395;4912;2690675;-268.974.391.192.711;-486.491.829.025.091;UNIDADE BASICA DE SAUDE VERDE MAR;RUA ARTUR APOLONI RUSSI;2600;CENTRO;;88370198.0;SC;Navegantes;2016;5
2407;5072;2736764;-25.043.000.000.000.000;-52.68;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF I RURAL;GETULIO VARGAS;S/N;CENTRO;(045)3230-1100;85408000.0;PR;Diamante do Sul;2016;5
2408;4808;2259370;-28.410.387.039.183.600;-54.974.019.527.433.700;PSF 3 FLORESTA;TRV OSVALDO ARANHA;S/N;FLORESTA;(55)33524232;97800000.0;RS;São Luiz Gonzaga;2016;5
2410;5174;2571722;-23.71;-51.763.999.999.999.900;CENTRO DE SAUDE DE BOM SUCESSO;RUA CLEMENTE JOSE DA SILVA;177;CENTRO;(43)34421597;86940000.0;PR;Bom Sucesso;2016;5
2411;4999;6891683;-261.904.191.970.818;-50.405.316.352.842.700;UNIDADE BASICA DE SAUDE VEREADOR WILLY RADKE ESF;RUA JOAO MULLER;300;ALTO DAS PALMEIRAS;47 36217700;89460000.0;SC;Canoinhas;2016;5
2414;4873;2260433;-28.647;-54.122;UNIDADE BASICA DE SAUDE SAO JOSE DE JOIA;SAO JOSE;S/N;INTERIOR;5533181572;98180000.0;RS;Jóia;2016;5
2433;4915;2774283;-23.484.758.535;-517.980.569.139.104;P S F JOAO DE BARRO;RUA DOS CHOPINS;S/N;CONJ JOAO DE BARRO;(44) 3232 - 3778;86990000.0;PR;Marialva;2016;5
2434;4846;2589028;-26.619.775.573.866.400;-53.199.846.961.656.700;POSTO DE SAUDE SEDE DE SANTA TEREZ DO PROGRESSO;ERNESTRO FRANCISCO CARDOSO;56;CENTRO;(49)36570262;89983000.0;SC;Santa Terezinha do Progresso;2016;5
2435;4833;2260859;-28.388.536.540.984.800;-53.918.066.835.708;ESTRATEGIA SAUDE DA FAMILIA THOME DE SOUZA ESF 6;RUA DARI TISSOT;264;THOME DE SOUZA;(55)33329796;98700000.0;RS;Ijuí;2016;5
2444;4825;2735083;-23.644.070.000.000.000;-5.261.894;UBS LAURO GOERLL CIANORTINHO;AVENIDA ARTHUR THOMAS;1219;CIANORTINHO;(44) -39031150;87205048.0;PR;Cianorte;2016;5
2447;4850;2554224;-256.056.010.723.107;-50.851.893.424.986.200;MINI POSTO DE AGUA QUENTE DOS MEIRAS;AGUA QUENTE DOS MEIRAS;S/N;ZONA RURAL;(42) 34631554;84560000.0;PR;Rio Azul;2016;5
2458;4836;2754657;-2.308.103;-5.247.445;POSTO DE SAUDE GERALDO LONGO;RUA ANTONIO FACHIN;S/N;JARDIM MARINGA;(44)39021102;87702070.0;PR;Paranavaí;2016;5
2465;5560;2410982;-26.800.421.908.754.300;-5.262.713.541.005.580;UNIDADE SANITARIA SEDE DE MAREMA;RUA VOLUNTARIOS DA PATRIA;177;CENTRO;(49)3540022;89860000.0;SC;Marema;2016;5
2470;5316;5484456;-25.476.737.022.399.200;-493.163.609.504.685;UMS SANTA QUITERIA II;RUA BOCAIUVA;310;SANTA QUITERIA;33145159;80310140.0;PR;Curitiba;2016;5
2473;5419;2734559;-232.340.089;-516.639.214;UNIDADE BASICA DE SAUDE VILA OLIVIA;AVN RIO DE JANEIRO;S/N;VILA OLIVIA;32346567;86730000.0;PR;Astorga;2016;5
2488;5585;2779900;-23.758.728.504.180.100;-496.298.146.247.849;CENTRO DE SAUDE;AV PADRE ANTONIO OTERO SOARES;65;CENTRO;(43)35261495;84970000.0;PR;Santana do Itararé;2016;5
2492;5298;2228866;-299.882.125.854.483;-51.068.401.336.668.300;UBS NOVA AMERICANA ALVORADA;RUA ITARARE;1971;NOVA AMERICANA;(51)4835406;94824320.0;RS;Alvorada;2016;5
2494;5205;4057244;-23.508.000.000.000.000;-53.728;CENTRO DE SAUDE DE ALTO PARAISO;RUA AUGUSTO JOSE DE SOUZA;1077;CENTRO;(44)6641091;87528000.0;PR;Alto Paraíso;2016;5
2497;5353;2774380;-23.184;-52.205;UBS SILVINO JOSE PEREIRA;AVENIDA TIBIRICA;S/N;IVAITINGA;(44)32681170;87600000.0;PR;Nova Esperança;2016;5
2502;5532;7539177;-2.509.045;-5.015.729;UNIDADE DE SAUDE EZEBEDEU LINHARES;JOANITA COSTA RIBEIRO;S/N;JARDIM AMALIA;42-32299513;84051000.0;PR;Ponta Grossa;2016;5
2504;5437;6478735;-23.517.452;-516.812.520.884.286;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA;RUA PARANAGUA;S/N;JARDIM SAO JOSE;4432334573;86975000.0;PR;Mandaguari;2016;5
2510;5369;2742985;-25.307;-52.541.000.000.000.000;ESF RIO DA PRATA;RIO DA PRATA;S/N;ZONA RURAL;;85350000.0;PR;Nova Laranjeiras;2016;5
2537;5352;2700247;-29.926.029.999.999.900;-5.088.628;USF BARRO VERMELHO GRAVATAI;RUA SAGRADA FAMILIA;275;BARRO VERMELHO;(51)3431-6545;94198220.0;RS;Gravataí;2016;5
2541;5222;2731746;-243.090.100.123.643;-529.511.258.398.344;CENTRO DE SAUDE DE RANCHO ALEGRE DOESTE;RUA ARACAJU;195;VILA MARIA;(44) 35561173;87395000.0;PR;Rancho Alegre D'Oeste;2016;5
2549;5559;3164217;-23.661.578.893.660.800;-501.988.077.163.682;POSTO DE SAUDE DO NOVO JARDIM;RUA PRINCIPAL;S/N;NOVO JARDIM;;84923000.0;PR;Japira;2016;5
2558;5473;2684136;-24.793.308.800.000.000;-500.122.586;UNIDADE DE SAUDE DA FAMILIA TRONCO;CURIUVA;S/N;TRONCO;42 32611131;84165970.0;PR;Castro;2016;5
2560;5302;3698211;-27.633.908.987.044.500;-543.128.657.340.988;POSTO DE SAUDE CENTRO SOCIAL URBANO ESF 03;RUA IJUI;480;VILA KENNEDY;55-3537-3413;98920000.0;RS;Horizontina;2016;5
2572;5206;2241447;-295.198.667.049.399;-53.581.223.487.852.400;UNIDADE PSF SAO JOSE;RUA SAO JOSE;159;CENTRO;(55) 3267.1119;98160000.0;RS;Ivorá;2016;5
2574;5233;2256509;-28.301.937.873.347.300;-54.264.142.798.426.800;PSF 5 BAIRRO ROGOWSKI SANTO ANGELO;TRV COLEGIAL;99;ROGOWSKI;;98803210.0;RS;Santo Ângelo;2016;5
2576;5292;2254042;-31.709.890.365.599.600;-5.234.811.544.418.170;UBS COHAB LINDOIA;RUA ERNANI OSMAR BLAAS;344;COHAB LINDOIA;(53) 2831414;96065770.0;RS;Pelotas;2016;5
2580;5483;5690439;-25.523.407.459.258.200;-506.590.318.679.795;UNIDADE DE SAUDE ENGENHEIRO GUTIERREZ;RUA MIGUEL GADENS;S/N;ENGENHEIRO GUTIERREZ;;84500000.0;PR;Irati;2016;5
2582;5379;2260425;-28.645.623.534.628;-54.115.964.897.021;UNIDADE BASICA DE SAUDE DE JOIA;RUA DR EDMAR KRUEL;234;CENTRO;(55)33181062;98180000.0;RS;Jóia;2016;5
2587;5208;2235986;-296.023.929.119.102;-522.116.875.648.483;UBS SANTA TECLA;RUA BENO VENT ESQUINA RUA FERNANDO M SWINGEL;S/N;SANTA TECLA;(51)37412100;95800000.0;RS;Venâncio Aires;2016;5
2594;5313;2730405;-22.760.013.341.903;-51.396.939.754.484.600;UNIDADE BASICA DE SAUDE MARIA CRISTINA TAVIAN;RUA VEREADOR VILAS BOAS;1055;VILA CATANDUVA;(43)36232260;86160000.0;PR;Porecatu;2016;5
2595;5346;2228084;-272.097.627.892.596;-536.195.609.569.296;POSTO DE SAUDE PINHEIRINHO DO VALE;RUA DO COMERCIO;414;CENTRO;(55)37921075;98435000.0;RS;Pinheirinho do Vale;2016;5
2599;5389;2779781;-234.999.811.649.316;-4.992.569.446.563.570;CENTRO DE SAUDE MUNICIPAL DE JOAQUIM TAVORA;RUA DR MUNHOZ DA ROCHA;629;CENTRO;43 3559-1539;86455000.0;PR;Joaquim Távora;2016;5
2618;5241;2439654;-23.608.642.816.542.800;-514.081.406.593.308;UBS PEDRO BARRETO;RUA APUCARANA;S/N;VILA REIS;(04)34225888;86819000.0;PR;Apucarana;2016;5
2620;5350;2235021;-27.900.620.875.431.700;-53.314.953.910.551.300;ESF I VISTA ALEGRE;RUA DARI KURTZ;S/N;VISTA ALEGRE;;98300000.0;RS;Palmeira das Missões;2016;5
2626;5230;2233738;-30.544;-52.522;POSTO DE SAUDE LAVA PES;AVENIDA RIO BRANCO;312;CENTRO;(51)37331005;96610000.0;RS;Encruzilhada do Sul;2016;5
2642;5216;2583372;-25.706;-52.918;CENTRO DE SAUDE NIS I SAO JORGE DOESTE;AVENIDA ARNALDO BUSATO;12;CENTRO;(46)35341400;85575000.0;PR;São Jorge d'Oeste;2016;5
2647;5535;7695764;-299.188.050.500.467;-51.083.282.232.284.400;ESF VEREADOR JOSE RAMOS;RUA FIDEL ZANQUETTA;655;GRANJA ESPERANCA;;94960210.0;RS;Cachoeirinha;2016;5
2655;5410;5467187;-238.861.012.458.794;-510.758.686.065.659;POSTO DE SAUDE MANDASSAIA;ASSENTAMENTO MANDASSAIA;S/N;MANDASSAIA;43 - 33981980;86125000.0;PR;Tamarana;2016;5
2659;5569;7041195;-271.406.710.336.124;-489.207.465.820.313;UNIDADE DE SAUDE PAQUETA;RUA WALDEMAR HOFFMANN;S/N;AGUAS CLARAS;47-3351-7243;88353496.0;SC;Brusque;2016;5
2660;5248;7191146;-24.545;-52.988;UNIDADE DE SAUDE VILA ESPERANCA;RUA PARIGOT DE SOUZA;74;VILA ESPERANCA;4435434703;85440000.0;PR;Ubiratã;2016;5
2674;5547;6349803;-285.006.916.522.971;-490.233.349.800.096;UBS MONTE CASTELO JOSE MARTINHO BRESSAN;R JOSE BRESSAM;213;MONTE CASTELO;(48) 3622-1511;88702440.0;SC;Tubarão;2016;5
2675;5490;3883779;-25.401.681.510.166.800;-524.088.474.232.637;UBS MONTE CASTELO;VICENTE LOURENCO RUTHS;190;MONTE CASTELO;4236352357;85303780.0;PR;Laranjeiras do Sul;2016;5
2679;5341;2576589;-23.051;-50.229;UNIDADE BASICA DE SAUDE VILA INDUSTRIAL;RUA RUI BARBOSA;90;VILA INDUSTRIAL;(43)35383688;86380000.0;PR;Andirá;2016;5
2680;5463;2303248;-26.899;-48.653.999.999.999.900;UNIDADE BASICA DE SAUDE PEDREIRAS;RUA ONORIO BORTOLATO;S/N;PEDREIRAS;;88373180.0;SC;Navegantes;2016;5
2683;5308;2491060;-261.788.070.142.524;-503.978.487.118.933;UNIDADE BASICA DE SAUDE CAMPO DA AGUA VERDE ESF;AV EXPEDICIONARIOS;1100;CAMPO DAGUA VERDE;47 36224678;89460000.0;SC;Canoinhas;2016;5
2700;5348;2736721;-24.956;-53.455;USF COLMEIA;RUA HORACIO DOS REIS;S/N;COLMEIA;(45) 3902-1436;85817600.0;PR;Cascavel;2016;5
2713;5492;2245639;-28.569.468.132.747;-528.578.352.424.045;UNIDADE BASICA VANESSA SABRINA SCHNEIDER;RUA RUDOLFO BEUTLER;420;CENTRO;(54)3921088;99495000.0;RS;Lagoa dos Três Cantos;2016;5
2714;5394;2260956;-28.388.536.540.984.800;-53.918.066.835.708;ESTRATEGIA SAUDE DA FAMILIA GLORIA ESF 3;RUA SEPE TIARAJU;S/N;GLORIA;(55)33326599;98700000.0;RS;Ijuí;2016;5
2720;5214;17051;-254.382.479;-492.866.779;UMS SOLITUDE PSF;RUA ISAIAS FERREIRA DA SILVA;150;CAJURU;(41)3361-2511;82980200.0;PR;Curitiba;2016;5
2728;5335;6756395;-26.239.761.114.119.700;-493.476.247.787.461;ESTRATEGIA SAUDE DA FAMILIA 4;RUA AUGUSTO WUNDERWALD;1;CENTENARIO;47 36342691;89282575.0;SC;São Bento do Sul;2016;5
2731;5266;2739305;-26.141;-52.387;POSTO DE SAUDE DE PINHO FLECK;PINHO FLECK;S/N;DISTRITO;(46)32451208;85548000.0;PR;Honório Serpa;2016;5
2733;5594;7862458;-295.852.062;-510.932.247;ESF PRIMAVERA;RUA SAO LEOPOLDO;244;PRIMAVERA;51 35641741;93950000.0;RS;Dois Irmãos;2016;5
2739;5981;2754282;-23.127.120.830.648.100;-52.321.682.444.054.400;NIS II GRALHA AZUL;RUA 07 QUEDAS;1853;CJ GRALHA AZUL;4434473251;87750000.0;PR;Alto Paraná;2016;5
2748;5872;2234297;-31.558.000.000.000.000;-53.673;CENTRO DE SAUDE DARIO LASSANCE CANDIOTA;ACASSIO DAS NEVES;190;DARIO LASSANCE;(53)2457120;96495000.0;RS;Candiota;2016;5
2750;5716;7489374;-25.531.463.546.578.800;-545.405.638.217.926;UBS MORUMBI II;RUA EUNAPIO DE QUEIROZ;S/N;PARQUE RESIDENCIAL M;;85858360.0;PR;Foz do Iguaçu;2016;5
2751;5918;2419513;-285.951.024.182.344;-49.420.540.933.003;ESF ITALINA PEREGO;RUA LUIZ DE COL;S/N;CENTRO;(48)3435-1550;88860000.0;SC;Siderópolis;2016;5
2759;5889;2692082;-27.395.659.999.999.900;-4.843.275;CS PONTA DAS CANAS;RUA ALCIDES BONATELLI;462;PONTA DAS CANAS;(48) 32841337;88056720.0;SC;Florianópolis;2016;5
2761;5807;2576325;-231.826.128;-506.616.443;CENTRO DE SAUDE DE CORNELIO PROCOPIO;RUA DOS ANDRADAS;264;CENTRO;(43)3904-1071;86300000.0;PR;Cornélio Procópio;2016;5
2769;5919;6625207;-23.854.569.196.700.300;-50.407.204.627.989.200;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF;RUA CAJAZEIRA;S/N;JD SANTA BARBARA;4335472042;84285000.0;PR;Figueira;2016;5
2772;5856;2225069;-29.976.380.300.000.000;-51.630.196.999.999.900;UNIDADE DE SAUDE DA FAMILIA VICENTE PINTO;AV BENTO GONCALVES;1967;PARQUE DOS COQUEIROS;(51)39588464;96745000.0;RS;Charqueadas;2016;5
