index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
1833;4078;2377519;-271.574.865.637.255;-49.544.829.354.684.200;CENTRAL UNIDADE SANITARIA CONJUGADA DA ATENCAO BASICA;RUA OSWALDO SCHOEREDER;300;CENTRO;4735230452;89182000.0;SC;Lontras;2016;5;-27.1668392;-49.5418825;R. Oswaldo Schroeder, 300 - Centro, Lontras - SC, 89182-000, Brazil
1837;4168;2573601;-234.092.152.118.676;-51.452.643.871.305.800;UNIDADE BASICA DE SAUDE CENTAURO;RUA MUTUPORANGA;289;CONJ CENTAURO;43 39021208;86709240.0;PR;Arapongas;2016;5;-23.408983;-51.4527046;R. Mutum Poranga, 289 - Conj. Centauro, Arapongas - PR, 86709-240, Brazil
1845;4178;2260158;-28.388.536.540.984.800;-53.918.066.835.708;ESTRATEGIA SAUDE DA FAMILIA PINDORAMA ESF 5;TRAVESSA TAPES;S/N;PINDORAMA;( );98700000.0;RS;Ijuí;2016;5;-28.3910277;-53.9354699;Tv. dos Tapes - Pindorama, Ijuí - RS, 98700-000, Brazil
1853;4114;2557991;-27.016.186.689.115.800;-519.041.079.240.294;UBS MEDICO JOAO GILBERTO MEDEIROS DOS SANTOS;RUA ROSALINO RODRIGUES;476;CENTRO;4934320111;89680000.0;SC;Irani;2016;5;-27.0246482;-51.899576;R. Rosalino Rodrigues, 476, Irani - SC, 89680-000, Brazil
1854;4002;6749836;-245.678.364.522.416;-494.197.717.989.297;UAPSF PROF HETTY ROSA DE MOURA E COSTA;AVENIDA EZIDIO NEVES;S/N;CERRADO;(41)36641208;83590000.0;PR;Doutor Ulysses;2016;5;-24.5681701;-49.4209533;Doutor Ulysses - State of Paraná, 83590-000, Brazil
1857;4171;2741482;-25.374.000.000.000.000;-52.126.000.000.000.000;CENTRO DE SAUDE DO CAVACO;CAVACO;102;INTERIOR;;85160000.0;PR;Cantagalo;2016;5;-25.2;-52.11666700000001;Cavaco, Cantagalo - PR, 85160-000, Brazil
1859;4003;2553104;-26.500.986.814.498.100;-52.817.802.429.197.700;ESF SAO ROQUE;SAO ROQUE;S/N;INTERIOR;(49)334418140;89990000.0;SC;São Lourenço do Oeste;2016;5;-26.5127456;-52.83074000000001;São Roque, São Lourenço do Oeste - SC, 89990-000, Brazil
1863;4354;5042720;-27.456.159.883.842.600;-539.296.989.580.111;POSTO ESF CENTRO TRES PASSOS;RUA ROQUE GONZALES;200;CENTRO;55 3522 0438;98600000.0;RS;Três Passos;2016;5;-27.454413;-53.9352104;R. Roque Gonzáles, 200 - Centro, Três Passos - RS, 98600-000, Brazil
1869;4123;2302705;-26.855.212.388.547.800;-513.761.219.769.561;POSTO DE SAUDE DE MACIEIRA;DONA MARIA MENDES;153;CENTRO;(49)57740003;89518000.0;SC;Macieira;2016;5;-26.8564419;-51.3760124;Macieira - State of Santa Catarina, Brazil
1870;4226;3882578;-29.807.549.715.041.100;-55.751.216.411.589.000;ESF DR ROMARIO ARAUJO;PRACA VEREADOR GASPAR MARTINS;S/N;DR ROMARIO DE ARAUJO;39611069;97547617.0;RS;Alegrete;2016;5;-29.8046608;-55.7517702;Dr. Romário Araújo de Oliveira, Alegrete - RS, Brazil
1878;4261;2624338;-289.093.744.754.783;-49.364.233.016.966.200;PSF HERCILIO LUZ;RUA ORGE LACERDA;213;HERCILIO LUZ;(48) 88644455;88912012.0;SC;Araranguá;2016;5;-28.9521005;-49.4671292;R. Gov. Jorge Lacerda, 213 - Urussanguinha, Araranguá - SC, 88900-000, Brazil
1892;4162;4067185;-28.662.837.526.694.600;-560.010.291.536.185;PREF MUN S BORJA SMSUSF 01;LINDOLVINO FONTON;3610;ERNESTO DORNELLES;;97670000.0;RS;São Borja;2016;5;-28.6613315;-56.0202593;R. Ernesto Dorneles, 3610 - Maria do Carmo, São Borja - RS, 97670-000, Brazil
1898;4164;2301822;-267.859.232.425.682;-5.101.018.667.220.920;POSTO DE SAUDE BAIRRO BERGER;RUA MARCOS G CORDEIRO;S/N;BERGER;(49)35610948;89500428.0;SC;Caçador;2016;5;-26.786164;-51.0084053;R. Marcos Gonçalves Cordeiro & R. Henrique Júlio Berger - Berger, Caçador - SC, 89500-000, Brazil
1900;4271;6430341;-28.642.446.608.489.100;-536.052.407.621.196;ESF IX BAIRRO JARDIM PRIMAVERA ARGEMIRO GAMA DA SILVA;RUA ALBERTO PLENTZ;482;JARDIM PRIMAVERA II;055-3322-0200;98010100.0;RS;Cruz Alta;2016;5;-28.6263716;-53.5801141;R. Alberto Plentz, 482 - Jardim Primavera, Cruz Alta - RS, 98030-544, Brazil
1903;4057;2504243;-27.018.064.799.999.900;-485.837.799;ESFBM ESTRATEGIA SAUDE DA FAMILIA BAIRRO DOS MUNICIPIOS;RUA ALFREDO WAGNER;S/N;DOS MUNICIPIOS;(47) 3344-1016;88337475.0;SC;Balneário Camboriú;2016;5;-27.003935;-48.6351953;Rua Alfredo Wagner - Municípios, Balneário Camboriú - SC, 88337-335, Brazil
1905;4081;2233843;-30.541.684.952.130.100;-52.521.804.571.151.700;EACS ENCRUZILHADA DO SUL;PRACA DR OZI TEIXEIRA;46;CENTRO;(51) 3733 3733;96610000.0;RS;Encruzilhada do Sul;2016;5;-30.5426037;-52.521614;R. Tomás Flôres, 46, Encruzilhada do Sul - RS, 96610-000, Brazil
1923;4270;2754207;-2.272.201;-5.261.711;NIS I VILA BARBOSA;RUA LUIZ MARQUES NASCIMENTO;259;VILA BARBOSA;(44)4411333;87890000.0;PR;Terra Rica;2016;5;-22.7169735;-52.619045;Rua Luis Marques do Nascimento, 215-317, Terra Rica - PR, 87890-000, Brazil
1954;4304;2418398;-27.644.841.670.989.100;-48.670.227.527.616.900;CENTRO DE SAUDE PALHOCA CENTRAL UNIDADE MISTA CENTRAL;RUA AMARO FERREIRA DE MACEDO;180;CENTRO;(48)30475537;88130280.0;SC;Palhoça;2016;5;-27.6457684;-48.6707097;R. Amaro Ferreira de Macedo, 180 - Centro, Palhoça - SC, 88130-190, Brazil
1957;4257;2559196;-26.160.999.999.999.900;-51.232;CENTRO DE SAUDE DE PORTO VITORIA;RUA ERMINIO MOSER;S/N;CENTRO;(42)35731485;84615000.0;PR;Porto Vitória;2016;5;-26.1617846;-51.2282924;R. Ermínio Mosea, Porto Vitória - PR, 84610-000, Brazil
1958;4224;2731584;-245.974.659.919.732;-522.746.014.595.017;UAPS SIDNEI GUSMAO DE ANDRADE;RUA SAO PAULO;634;CENTRO;(44)35751980;87320000.0;PR;Roncador;2016;5;-24.5971613;-52.2742339;R. São Paulo, 634, Roncador - PR, 87320-000, Brazil
1968;4208;2706164;-25.395;-51.458;ESF XARQUINHO;RUA FRANCISCO BELTRAO;89;XARQUINHO;(42)36244642;85053350.0;PR;Guarapuava;2016;5;-25.3506684;-51.4930872;R. Francisco Beltrão, 89 - Industrial, Guarapuava - PR, 85053-260, Brazil
1971;4278;2818752;-3.139.648;-5.267.879;PSF PROG DE SAUDE DA FAMILIA 03 VILA TRIANGULO CANGUCU;RUA MANOEL POMPILIO DA FONSECA;428;VILA TRIANGULO;;96600000.0;RS;Canguçu;2016;5;-31.3856815;-52.6879441;R. Manuel Pompílio da Fonseca, 428 - Triângulo, Canguçu - RS, 96600-000, Brazil
1976;4255;2700654;-273.603.129.386.894;-533.975.243.568.405;PREFEITURA PACS FW;RUA 21 DE ABRIL;1;CENTRO;(55)37444911;98400000.0;RS;Frederico Westphalen;2016;5;-27.3594961;-53.39700910000001;R. Vinte e Um de Abril, 1 - Centro, Frederico Westphalen - RS, 98400-000, Brazil
1982;4091;16802;-2.540.431;-4.929.002;UMS BOM PASTOR;RUA JOSE CASAGRANDE;220;VISTA ALEGRE;4132401304;80820560.0;PR;Curitiba;2016;5;-25.4136072;-49.3014023;R. José Casagrande, 220 - Vista Alegre, Curitiba - PR, 80820-590, Brazil
2019;4431;2727447;-2.275.866;-51.386.309.999.999.900;CENTRO DE SAUDE LUIZ DI MIGUELLI;RUA BRASIL;486;CENTRO;(43)6231957;86160000.0;PR;Porecatu;2016;5;-22.757028;-51.3749457;R. Brasil, 486, Porecatu - PR, 86160-000, Brazil
2022;4717;2593793;-25.223.590.135.573.600;-484.614.443.778.978;DISPENSARIO BOM SAMARITANO;TAGACABA DE BAIXO;27;TAGACABA DE BAIXO;(41)14551488;83390971.0;PR;Guaraqueçaba;2016;5;-25.2248551;-48.4596553;Guaraqueçaba - State of Paraná, 83390-000, Brazil
2024;4649;2558084;-28.483.585.953.911.900;-487.813.886.217.994;ESF RIBEIRAO PEQUENO;ESTRADA GERAL;S/N;RIBEIRAO PEQUENO;36443943;88790000.0;SC;Laguna;2016;5;-28.5026642;-48.8924841;Estrada Geral da Madre, Laguna - SC, 88790-000, Brazil
2064;4690;2436590;-27.073.533.558.157.300;-524.577.888.411.625;CENTRO MUNICIPAL DE SAUDE DE ARVOREDO;RUA SETE DE SETEMBRO;115;CENTRO;(49) 33563014;89778000.0;SC;Arvoredo;2016;5;-27.0730148;-52.45941269999999;R. Sete de Setembro, 115, Arvoredo - SC, 89778-000, Brazil
2084;4714;14311;-240.053.447;-523.527.074;UNIDADE DE SAUDE DARCY DEITOS;RUA ROUXINOL;169;JARDIM TROPICAL I;(44)3525-6321;87310160.0;PR;Campo Mourão;2016;5;-24.0040208;-52.35381719999999;R. Rouxinol, 169 - Jardim Tropical I, Campo Mourão - PR, 87310-210, Brazil
2092;4772;6828248;-262.643.442.873.668;-5.277.708.144.580.270;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF;RUA DR MUNHOZ DA ROCHA;212;CENTRO;463227-1326;85520000.0;PR;Vitorino;2016;5;-26.2650355;-52.7817129;R. Dr. Munhoz da Rocha, 212, Vitorino - PR, 85520-000, Brazil
2106;4667;2737280;-239.957.212.987.765;-5.314.144.849.777.220;UNIDADE DE SAUDE JOAQUIM LOPES GUTIERREZ;AV CORONEL GALDINO DE ALMEIDA;1060;CENTRO;(44) 35341114;87470000.0;PR;Mariluz;2016;5;-24.0069865;-53.1504309;Av. Cel. Galdino de Almeida, 1060 - Centro, Mariluz - PR, 87470-000, Brazil
2107;4464;6935257;-27.603.288.888.930.500;-485.755.133.628.831;CS COQUEIROS;RUA ENGENHEIRO MAX DE SOUZA;1;COQUEIROS;(48) 32480451;88080000.0;SC;Florianópolis;2016;5;-27.5965674;-48.5746624;Av. Eng. Max de Souza, 1 - Coqueiros, Florianópolis - SC, 88070-120, Brazil
2117;4626;4056809;-24.714.000.000.000.000;-53.743;CENTRO DE SAUDE DE TOLEDO;R ALMIRANTE TAMADARE;736;CENTRO;3252-2988;85900110.0;PR;Toledo;2016;5;-24.736928;-53.734678;R. Alm. Tamandaré, 736 - Centro, Toledo - PR, 85901-210, Brazil
2121;4482;7444915;-27.850.509.999.999.900;-53.773.109.999.999.900;ESF II ZONA SUL;AMAZONAS;314;SANTA FE;;98590000.0;RS;Santo Augusto;2016;5;-27.8617358;-53.7815235;R. Amazonas, 314 - Santa Fé, Santo Augusto - RS, 98590-000, Brazil
2137;4572;2224682;-30.390.930.175.780.300;-517.370.223.999.008;ENF NEUSA BARRAGAN TEIXEIRA;RUA LUIZ GONZAGA DALBEM;535;CENTRO;(51)36501071;96735000.0;RS;Barão do Triunfo;2016;5;-30.3905027;-51.7370338;R. Luiz Gonzaga Dalbem, 535, Barão do Triunfo - RS, 96735-000, Brazil
2140;4647;18163;-25.442.197.887.905.500;-491.991.974.196.099;UNIDADE DE SAUDE DA FAMILIA VILA AMELIA;RUA ARTHUR BERNARDES;342;VILA AMELIA;(41)39125355;83330080.0;PR;Pinhais;2016;5;-25.4294249;-49.155244;R. Arthur Bernardes, 342 - Jardim Amélia, Pinhais - PR, 83330-080, Brazil
2155;4757;2576937;-231.832.575;-506.514.844.783.365;POSTO DE SAUDE DE CONGONHAS;AVENIDA PARANA;S/N;DIST CONGONHAS;(43)3904-1083;86300000.0;PR;Cornélio Procópio;2016;5;-23.1797767;-50.6454383;Av. Paraná, Cornélio Procópio - PR, 86300-000, Brazil
2166;4592;2224445;-29.309.806.823.729.600;-49.776.756.763.456.700;ESF PADRE LUIZ BENINI;RUA DIAMANTINO PEREIRA;87;VILA SAO JOAO;(51)36052707;95560000.0;RS;Torres;2016;5;-29.3097643;-49.7768198;R. Diamantino Joaquim Pereira, 87, Torres - RS, 95560-000, Brazil
2182;4434;6776299;-27.456.159.883.842.600;-539.296.989.580.111;POSTO ESF SANTA INES TRES PASSOS;RUA CIPRIANO BARATA;297;SANTA INES;5535223123;98600000.0;RS;Três Passos;2016;5;-27.4608248;-53.93765250000001;R. Cipriano Barata, 297 - Érico Veríssimo, Três Passos - RS, 98600-000, Brazil
2201;4778;2266296;-30.024.744.272.231.100;-5.291.491.985.320.880;UNIDADE SANITARIA 04 CENTRO SOCIAL URBANO;RUA LEOPOLDO DE SOUZA;1448;SANTA HELENA;(51)37235288;96503776.0;RS;Cachoeira do Sul;2016;5;-30.0246734;-52.9146246;R. Leopoldo Souza, 1448 - Ponche Verde, Cachoeira do Sul - RS, 96508-010, Brazil
2207;4775;2301016;-27.937.685.251.235.100;-505.129.480.361.924;UNIDADE SANITARIA CENTRAL DE CAPAO ALTO;ATILIO MORTARI;100;CENTRO;(49)32370034;88548000.0;SC;Capão Alto;2016;5;-27.9382029;-50.5118322;Rua Atílio Mortari, Capão Alto - SC, 88548-000, Brazil
2210;4435;2624923;-262.432.694.435.112;-493.498.563.766.465;UNIDADE BASICA CENTENARIO;RUA HANS DIETER SCHMIDT;485;CENTENARIO;47 36262908;89283105.0;SC;São Bento do Sul;2016;5;-26.2432922;-49.3498628;R. Dr. Hans Dieter Schmidt, 485 - Centenário, São Bento do Sul - SC, 89283-105, Brazil
2211;4569;2302853;-268.974.391.192.711;-486.491.829.025.091;UNIDADE BASICA DE SAUDE GRAVATA;AVENIDA PREFEITO JOSE JUVENAL MAFRA;7381;GRAVATA;;88372688.0;SC;Navegantes;2016;5;-26.8353252;-48.6304694;Av. Pref. José Juvenal Mafra, 7381 - Gravatá, Navegantes - SC, 88375-000, Brazil
2212;4672;2247887;-29.589.000.000.000.000;-55.483.000.000.000.000;UNIDADE BASICA DE SAUDE DE MANOEL VIANA;WALTER JOBIM;171;CENTRO;(55) 32562420;97640000.0;RS;Manoel Viana;2016;5;-29.5936721;-55.4811491;R. Valter Jobim, 171 - Centro, Manoel Viana - RS, 97640-000, Brazil
2216;4640;6276938;-25.784.000.000.000.000;-53.309;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA;RUA CURITIBA;S/N;COLINA VERDE;4635382371;85670000.0;PR;Salto do Lontra;2016;5;-25.7787908;-53.31130659999999;R. Curitiba - Colina Verde, Salto do Lontra - PR, 85670-000, Brazil
2218;4725;4067320;-30.324.701.070.784.600;-54.312.007.427.214.000;ESF CAIC;RUA LAURENTINO BATISTA;S/N;TRES DE OUTUBRO;(55)2323010;97314164.0;RS;São Gabriel;2016;5;-30.32532269999999;-54.3109549;R. Laurentino Batista - Tres de Outubro, São Gabriel - RS, 97300-000, Brazil
2220;4795;2783495;-240.875.244.140.618;-5.420.360.326.766.810;USF ELETROSUL;AV BRASIL;S/N;VILA ELETROSUL;(44) 3642-5710;85980000.0;PR;Guaíra;2016;5;-24.0862715;-54.2052579;Rua: IBADEP S/N Vila Eletrosul, Guaíra - PR, 85980-000, Brazil
2226;4736;3531058;-25.370.396.892.067.100;-49.450.321.197.509.700;PS TIGRE;ESTRADA PRINCIPAL DO TIGRE;S/N;TIGRE;;83535000.0;PR;Campo Magro;2016;5;-25.2838911;-49.4401094;Estrada Principal, Campo Magro - PR, 83535-000, Brazil
2230;4600;4067266;-28.662.837.526.694.600;-560.010.291.536.185;PREF MUN S BORJA SMSUSF 08;RUA AMERICA GOULART TEIXEIRA;70;VILA GOULART;;97670000.0;RS;São Borja;2016;5;-28.6583059;-56.0041451;São Borja, Rio Grande do Sul, São Borja - RS, 97670-000, Brazil
2234;4417;7538979;-2.509.045;-5.015.729;UNIDADE DE SAUDE ADAO ADEMAR ANDRADE;RUA LUIZ CARLOS PRESTES;S/N;COLONIA DONA LUIZA;;84045644.0;PR;Ponta Grossa;2016;5;-25.141157;-50.1724393;R. Luis Carloś Prestes - Colonia Dona Luiza, Ponta Grossa - PR, Brazil
2249;4436;2543354;-267.264.271.766.606;-53.518.839.406.156.100;UNIDADE SAUDE DA FAMILIA BAIRRO AGOSTINI;RUA JORGE LACERDA;S/N;AGOSTINI;(49) 3621-1418;89900000.0;SC;São Miguel do Oeste;2016;5;-26.7233796;-53.5293819;R. Jorge Lacerda - Agostini, São Miguel do Oeste - SC, 89900-000, Brazil
2261;4593;2774348;-2.318.705;-52.201.879.999.999.900;POSTO DE SAUDE CENTRAL NOVA ESPERANCA;RUA MARINS ALVES DE CAMARGO;128;CENTRO;(44)32523139;87600000.0;PR;Nova Esperança;2016;5;-23.1803946;-52.1971782;R. Martins Alves de Camargo, 128, Nova Esperança - PR, 87600-000, Brazil
2283;4805;2742438;-25.667.566.600.000.000;-521.248.116;POSTO DE SAUDE CANDOI;AVENIDA ALFREDO ANTONIO BUDEL;S/N;CENTRO;(42)36388400;85140000.0;PR;Candói;2016;5;-25.5726697;-52.0467687;R. Alfredo Antonio Budel, Candói - PR, 85140-000, Brazil
2284;5158;2514087;-269.074.262.397.994;-486.570.232.083.488;UNIDADE BASICA DE SAUDE CORDEIROS;RUA JOSE LUCIANO PEREIRA;S/N;CORDEIROS;(47)3908-5751;88310115.0;SC;Itajaí;2016;5;-26.8875315;-48.6928989;R. José Luciano Pereira - Cordeiros, Itajaí - SC, Brazil
2290;4958;6857744;-254.126.858.711.235;-4.917.680.025.100.570;UNIDADE DE SAUDE DA FAMILIA ANA NERY;RUA JACAREZINHO;1945;PERNETA;41-39125215;83325330.0;PR;Pinhais;2016;5;-25.4128304;-49.1767225;R. Jacarezinho, 1945 - Alto Tarumã, Pinhais - PR, 83325-342, Brazil
2293;4889;2683482;-25.178.024.768.828.600;-50.142.223.834.990.000;UNIDADE BASICA DE SAUDE JOSE CARLOS ARAUJO;RUA 14 BIS ESQUINA IPANEMA;S/N;CARA CARA;(42)39011715;84043370.0;PR;Ponta Grossa;2016;5;-25.1774927;-50.1462677;Av. Quatorze Bis, 14 - S/N - Cara-Cara, Ponta Grossa - PR, 84043-600, Brazil
2294;4870;2735113;-242.560.851.573.937;-52.852.649.688.719.200;POSTO DE SAUDE DE ARAPUAN;AV PRINCIPAL;S/N;DISTRITO;(44)5531482;87380000.0;PR;Janiópolis;2016;5;-24.141567;-52.7762486;Janiópolis - State of Paraná, Brazil
2304;4837;6504779;-237.678.306;-524.468.245;UAPSF PROF BARTIRA APARECIDA NAVES PEREIRA;RUA RUBENS CARLOS PEREIRA;S/N;CENTRO;4436411122;87240000.0;PR;Terra Boa;2016;5;-23.7735925;-52.4515842;R. Rubéns Carlos Pereira, Terra Boa - PR, 87240-000, Brazil
2310;5188;2689596;-27.489.970.100.429.600;-509.781.506.256.549;UNIDADE BASICA DE SAUDE;VITORINO CHIOCHETA;147;CENTRO;(49)5490047;89638000.0;SC;Vargem;2016;5;-27.4872075;-50.9728528;Vargem, SC, 89638-000, Brazil
2321;4892;4052641;-23.836.426.734.923.600;-504.135.775.566.086;PSF URBANO 2;RUA PESSEGUEIRO;S/N;JARDIM LEONOR;4335472303;84285000.0;PR;Figueira;2016;5;-23.8127966;-50.4142689;R. Pessegueiro, Figueira - PR, 84285-000, Brazil
2323;4994;2647303;-2.864.426;-4.943.072;UNIDADE BASICA DE SAUDE METROPOL;RUA JOSE MANOEL SEBASTIAO;S/N;METROPOL;(48)34458483;88819102.0;SC;Criciúma;2016;5;-28.6491457;-49.4322193;R. JOSÉ MANOEL SEBASTIÃO - Metropol, Criciúma - SC, 88819-102, Brazil
2327;5164;2554216;-257.283.711.433.403;-50.793.035.030.363.500;CENTRO DE SAUDE DE RIO AZUL;RUA BRONISLAU WRONSKI;1250;CENTRO;4234632304;84560000.0;PR;Rio Azul;2016;5;-25.7292326;-50.79313330000001;Rua Bronislau Wronski, Rio Azul - PR, 84560-000, Brazil
2334;5162;2257726;-29.903.143.644.331.900;-500.924.849.510.178;US STA TEREZINHA;AV PARAGUASSU;172;STA TEREZINHA;(51)6241555;95625000.0;RS;Imbé;2016;5;-29.9032789;-50.092554;Av. Paraguassú, 172 - Santa Teresinha, Imbé - RS, 95625-000, Brazil
2335;4867;2767694;-26.23;-51.086.000.000.000.000;PRONTO ATENDIMENTO EMERGENCIAL;RUA PRUDENTE DE MORAIS;210;CENTRO;(42)35247530;84600000.0;PR;União da Vitória;2016;5;-26.234963;-51.0876392;R. Prudente de Morais, 210 - Centro, União da Vitória - PR, 84600-000, Brazil
2339;5013;3774775;-28.783.944.713.190.100;-5.160.899.569.201.770;ESFSB M1 SAO CRISTOVAO;RUA SANTA LUCIA;36;SAO CRISTOVAO;54 32426537;95320000.0;RS;Nova Prata;2016;5;-28.8004412;-51.6120661;R. Santa Lucia, 36 - São Cristovão, Nova Prata - RS, 95320-000, Brazil
2343;5073;6915477;-271.836.090.087.883;-53.713.080.883.024.500;POSTO DE SAUDE BASILIO DA GAMA;DISTRITO BASILIO DA GAMA;100;INTERIOR;;98435000.0;RS;Pinheirinho do Vale;2016;5;-27.211369;-53.6085341;Pinheirinho do Vale, RS, 98435-000, Brazil
2346;4995;2661462;-278.172.594.631.137;-503.302.224.241.895;UNIDADE DE SAUDE PRO MORAR;TRAVESSA RUA INDALECIO DOMINGUES ARRUDA;10;PRO MORAR;(49)32260776;88514180.0;SC;Lages;2016;5;-27.8282739;-50.36263169999999;R. Indalécio Domingues Arruda, 10 - Promorar, Lages - SC, 88514-160, Brazil
2351;5167;2250934;-296.038.949.489.585;-519.392.395.019.516;UNIDADE SANITARIA DE BOM RETIRO DO SUL;DONATILA RIBEIRO ARNT;797;SAO FRANCISCO;(51)37661640;95870000.0;RS;Bom Retiro do Sul;2016;5;-29.5979363;-51.9434808;R. Donatilda Ribeiro Arnt, 797 - Imigrantes, Bom Retiro do Sul - RS, 95870-000, Brazil
2360;4855;6245285;-29.768.078.327.178.100;-511.087.632.179.245;UNIDADE BASICA DE SAUDE SAO CRISTOVAO;RUA CELESTINA MARIA JOSE DE SOUZA;37;SAO CRISTOVAO;;93048010.0;RS;São Leopoldo;2016;5;-29.7681794;-51.1087931;R. Celestina Maria José de Souza, 37 - Campestre, São Leopoldo - RS, 93048-010, Brazil
2365;4963;7596804;-2.454.062;-5.298.604;UNIDADE DE SAUDE VILA RECIFE;AVENIDA JOAO MEDEIROS;100;RECIFE;4435434563;85440000.0;PR;Ubiratã;2016;5;-24.5349813;-52.9832513;Av. João Medeiros, 100, Ubiratã - PR, 85440-000, Brazil
2374;5080;2700328;-289.985.764.275.981;-51.696.433.677.402.400;UNIDADE DE SAUDE DA FAMILIA;RUA PADRE EUGENIO MEDIQUESCHI;90;CENTRO;(54)4461195;95335000.0;RS;Cotiporã;2016;5;-28.9962463;-51.6952685;R. Padre Mediqueschi, 90, Cotiporã - RS, 95335-000, Brazil
2390;4898;2537540;-271.068.370.215.332;-526.170.311.134.137;CENTRO DE SAUDE DA FAMILIA SANTA MARIA;RUA ACHILES TOMAZELLI;850;SANTA MARIA;(49)2049-9083;89814055.0;SC;Chapecó;2016;5;-27.1097813;-52.6040694;Rua Achiles Tomazeli, 850 - Jardim Itália, Chapecó - SC, 89814-055, Brazil
2392;4937;2238535;-28.809.472.296.911.300;-517.862.084.024.789;POSTO DE SAUDE DE VISTA ALEGRE DO PRATA;RUA GERONIMO SCALCO;100;CENTRO;5434781303;95325000.0;RS;Vista Alegre do Prata;2016;5;-28.8084799;-51.7891461;R. Gerônimo Scalco, 100, Vista Alegre do Prata - RS, 95325-000, Brazil
2395;4912;2690675;-268.974.391.192.711;-486.491.829.025.091;UNIDADE BASICA DE SAUDE VERDE MAR;RUA ARTUR APOLONI RUSSI;2600;CENTRO;;88370198.0;SC;Navegantes;2016;5;-26.8820837;-48.6423166;R. Artur Apolonio Russi - Centro, Navegantes - SC, 88375-000, Brazil
2407;5072;2736764;-25.043.000.000.000.000;-52.68;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF I RURAL;GETULIO VARGAS;S/N;CENTRO;(045)3230-1100;85408000.0;PR;Diamante do Sul;2016;5;-25.0423172;-52.6802158;Av. Getúlio Vargas, S/N - Centro, Diamante do Sul - PR, 85408-000, Brazil
2408;4808;2259370;-28.410.387.039.183.600;-54.974.019.527.433.700;PSF 3 FLORESTA;TRV OSVALDO ARANHA;S/N;FLORESTA;(55)33524232;97800000.0;RS;São Luiz Gonzaga;2016;5;-28.4107931;-54.9740019;R. Osvaldo Aranha - Vila Floresta, São Luiz Gonzaga - RS, 97800-000, Brazil
2410;5174;2571722;-23.71;-51.763.999.999.999.900;CENTRO DE SAUDE DE BOM SUCESSO;RUA CLEMENTE JOSE DA SILVA;177;CENTRO;(43)34421597;86940000.0;PR;Bom Sucesso;2016;5;-23.712063;-51.7766236;Rua Clemente José da Silva, Bom Sucesso - PR, 86940-000, Brazil
2411;4999;6891683;-261.904.191.970.818;-50.405.316.352.842.700;UNIDADE BASICA DE SAUDE VEREADOR WILLY RADKE ESF;RUA JOAO MULLER;300;ALTO DAS PALMEIRAS;47 36217700;89460000.0;SC;Canoinhas;2016;5;-26.1900588;-50.4053088;R. João Müler, 300 - Alto das Palmeiras, Canoinhas - SC, 89460-000, Brazil
2414;4873;2260433;-28.647;-54.122;UNIDADE BASICA DE SAUDE SAO JOSE DE JOIA;SAO JOSE;S/N;INTERIOR;5533181572;98180000.0;RS;Jóia;2016;5;-28.7342478;-54.0131835;Fazenda São José, Jóia - RS, 98180-000, Brazil
2433;4915;2774283;-23.484.758.535;-517.980.569.139.104;P S F JOAO DE BARRO;RUA DOS CHOPINS;S/N;CONJ JOAO DE BARRO;(44) 3232 - 3778;86990000.0;PR;Marialva;2016;5;-23.4648084;-51.8207791;R. dos Chopins, Marialva - PR, 86990-000, Brazil
2434;4846;2589028;-26.619.775.573.866.400;-53.199.846.961.656.700;POSTO DE SAUDE SEDE DE SANTA TEREZ DO PROGRESSO;ERNESTRO FRANCISCO CARDOSO;56;CENTRO;(49)36570262;89983000.0;SC;Santa Terezinha do Progresso;2016;5;-26.6193747;-53.19810039999999;Santa Terezinha do Progresso, State of Santa Catarina, 89983-000, Brazil
2435;4833;2260859;-28.388.536.540.984.800;-53.918.066.835.708;ESTRATEGIA SAUDE DA FAMILIA THOME DE SOUZA ESF 6;RUA DARI TISSOT;264;THOME DE SOUZA;(55)33329796;98700000.0;RS;Ijuí;2016;5;-28.3975284;-53.9350427;R. Dary Tissotti, 304 - Thomé de Souza, Ijuí - RS, 98700-000, Brazil
2444;4825;2735083;-23.644.070.000.000.000;-5.261.894;UBS LAURO GOERLL CIANORTINHO;AVENIDA ARTHUR THOMAS;1219;CIANORTINHO;(44) -39031150;87205048.0;PR;Cianorte;2016;5;-23.6695631;-52.6356206;Av. Artur M. Tomás, 1219 - Zona 6, Cianorte - PR, 87200-000, Brazil
2447;4850;2554224;-256.056.010.723.107;-50.851.893.424.986.200;MINI POSTO DE AGUA QUENTE DOS MEIRAS;AGUA QUENTE DOS MEIRAS;S/N;ZONA RURAL;(42) 34631554;84560000.0;PR;Rio Azul;2016;5;-25.7267118;-50.7897463;Rio Azul, PR, 84560-000, Brazil
