index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
24780;36795;2579057;-2.332.495;-5.114.987;UBS VILA BRASIL;RUA ARGENTINA;600;VILA BRASIL;(43)33267930;86010260.0;PR;Londrina;2016;5;-23.327869;-51.1503043;R. Argentina, 600 - Vila Brasil, Londrina - PR, 86010-260, Brazil
24784;36422;2260190;-28.374.660.015.105.400;-538.971.662.521.347;UNIDADE BASICA DE SAUDE MODELO;RUA RICHARD STEINKE;S/N;MODELO;(55)33323833;98700000.0;RS;Ijuí;2016;5;-28.3753735;-53.8974893;R. Richard Steinke - Modelo, Ijuí - RS, 98700-000, Brazil
24785;36476;2264951;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE JARDIM CASCATA;RUA MARTINS DE CARVALHO;109;CASCATA;51 33187127;91710520.0;RS;Porto Alegre;2016;5;-30.08216299999999;-51.194319;R. Martins de Carvalho, 109 - Cascata, Porto Alegre - RS, 91710-520, Brazil
24787;36456;2264706;-299.941.563.606.254;-511.056.733.131.394;UNIDADE DE SAUDE RAMOS;RUA K ESQUINA RUA C;S/N;RUBEM BERTA;51 3367-3321;91160170.0;RS;Porto Alegre;2016;5;-29.9942873;-51.105582;R. K, 131 - Rubem Berta, Porto Alegre - RS, 91160-170, Brazil
24788;36415;2255243;-297.197.684.337.465;-524.299.285.873.704;PSF MARGARIDA AURORA;RUA LOTHARIO F HEUSER;378;MARGARIDA AURORA;(51)37152017;96825600.0;RS;Santa Cruz do Sul;2016;5;-29.7247678;-52.4126041;R. Lothário F. Heuser, 378 - A Grande, Santa Cruz do Sul - RS, 96825-600, Brazil
24789;36791;2578964;-2.351.905;-5.108.762;UBS PAIQUERE;RUA VITORIO LIBARDI;272;PAIQUERE;(43)33986272;86112000.0;PR;Londrina;2016;5;-23.5279536;-51.0827507;R. Victório Libardi, 272 - Distrito de, Londrina - PR, 86112-000, Brazil
24792;36488;2265192;-300.353.872.776.023;-511.426.448.822.007;UNIDADE DE SAUDE COINMA;RUA REPUBLICA DO PERU;380;JARDIM ITU SABARA;5133811173;91210180.0;RS;Porto Alegre;2016;5;-30.035128;-51.142978;R. República do Peru, 380 - Jd Itu Sabara, Porto Alegre - RS, 91210-190, Brazil
24793;36424;2264196;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE JARDIM DA FAPA;RUA CRISTAL DA PAZ;146;MARIO QUINTANA;51 33872414;91260370.0;RS;Porto Alegre;2016;5;-30.034519;-51.118816;R. Cristal da Paz, 146 - Mario Quintana, Porto Alegre - RS, 91270-844, Brazil
24794;36749;2511606;-262.542.557.716.362;-48.807.878.494.261.200;UBS PARQUE JOINVILLE;RUA WILLY SCHOSSLAND;1;PARQUE JOINVILLE;(47) 3472-1795;89225501.0;SC;Joinville;2016;5;-26.25439;-48.807642;Rua Willy Schossland - Aventureiro, Joinville - SC, 89224-045, Brazil
24802;36423;2260476;-28.25;-54.012;CENTRO MUNICIPAL DE SAUDE CATUIPE;RUA CORONEL BICACO;58;CENTRO;(55)33360000;98770000.0;RS;Catuípe;2016;5;-28.2515464;-54.01368530000001;R. Cel. Bicaço, 58 - Centro, Catuípe - RS, 98770-000, Brazil
24807;36454;2264684;-299.949.717.521.659;-51.134.297.847.746.200;UNIDADE DE SAUDE SARANDI;AV FRANCISCO PINTO DA FONTOURA;341;SARANDI;51 3365-3177;91110350.0;RS;Porto Alegre;2016;5;-29.994894;-51.134155;R. Francisco Pinto da Fontoura, 341 - Sarandi, Porto Alegre - RS, 91110-310, Brazil
24814;36438;2264455;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE PONTA GROSSA;ESTRADA PONTA GROSSA;3023;PONTA GROSSA;51 3246-2348;91780590.0;RS;Porto Alegre;2016;5;-30.1854004;-51.1970685;Estr. Ponta Grossa, 3023 - Ponta Grossa, Porto Alegre - RS, 91780-580, Brazil
24815;36487;2265168;-300.277.041;-512.287.346;UNIDADE DE SAUDE CONCEICAO;RUA ALVARES DE CABRAL;429;CRISTO REDENTOR;5133450543;91350200.0;RS;Porto Alegre;2016;5;-30.014453;-51.157642;R. Álvares Cabral, 429 - Cristo Redentor, Porto Alegre - RS, 91350-250, Brazil
24816;36792;2578980;-235.092.937.946.313;-512.358.999.252.304;UBS SAO LUIZ;AVENIDA DOM PEDRO II;233;SAO LUIZ;(43)33989158;86117000.0;PR;Londrina;2016;5;-23.3158647;-51.1794948;Dom Pedro II, 233 - São Luiz, Londrina - PR, 86117-000, Brazil
24818;36785;2577976;-23.309.639.999.999.900;-5.120.694;UBS JARDIM BANDEIRANTES;RUA SERRA DO BOI;149;JD BANDEIRANTES;(43)33790863;86065180.0;PR;Londrina;2016;5;-23.3011395;-51.20463030000001;R. Serra do Boi, 149 - Bandeirantes, Londrina - PR, 86072-360, Brazil
24822;36485;2265125;-3.001.768;-5.111.138;UNIDADE DE SAUDE JARDIM LEOPOLDINA;RUA ORLANDO AITA;130;PROTASIO ALVES;(51)33487070;91240030.0;RS;Porto Alegre;2016;5;-30.0185131;-51.1111401;R. Orlando Aita, 130 - Protásio Alves, Porto Alegre - RS, 91240-030, Brazil
24823;36435;2264412;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE CHACARA DO BANCO;TRAVESSA F;20;RESTINGA;51 3250-5222;91790650.0;RS;Porto Alegre;2016;5;-30.16621199999999;-51.141343;Tv. F, 20 - Restinga, Porto Alegre - RS, 91790-650, Brazil
24824;36798;2586207;-23.423.068;-519.509.244;UNIDADE BASICA DE SAUDE VILA ESPERANCA;VIELA SEIS;S/N;VILA ESPERANCA;(44) 3901 1743;87020630.0;PR;Maringá;2016;5;-23.4016731;-51.9434669;Vila Esperanca, Maringá - PR, Brazil
24825;36450;2264617;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE ASA BRANCA;RUA VINTE E CINCO DE OUTUBRO;318;SARANDI;51 3356-3479;91140010.0;RS;Porto Alegre;2016;5;-29.9841506;-51.121212;R. Vinte e Cinco de Outubro, 318 - Sarandi, Porto Alegre - RS, 91010-004, Brazil
24826;36747;2511517;-262.785.029.411.308;-48.810.539.245.604;UBS SEDE COMASA;PONTE SERRADA;75;COMASA;(47) 34343593;89228270.0;SC;Joinville;2016;5;-26.2784483;-48.8106545;R. Pte. Serrada, 75 - Comasa, Joinville - SC, 89228-272, Brazil
24829;36464;2264811;-300.271.260.738.364;-51.149.275.302.885.500;UNIDADE DE SAUDE VILA IPIRANGA;RUA ALBERTO SILVA;1830;VILA IPIRANGA;51 3348-0347;91370000.0;RS;Porto Alegre;2016;5;-30.0271024;-51.1492759;R. Alberto Silva, 1830 - Vila Ipiranga, Porto Alegre - RS, 91320-270, Brazil
24830;36449;2264595;-30.111.079.216.002.400;-51.254.739.761.351.000;UNIDADE DE SAUDE TRISTEZA;AVENIDA WENCESLAU ESCOBAR;110;TRISTEZA;51 3289-5763;91900000.0;RS;Porto Alegre;2016;5;-30.1101681;-51.2540359;Av. Wenceslau Escobar - Tristeza, Porto Alegre - RS, Brazil
24833;36461;2264773;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE VILA BRASILIA;RUA JUVENAL CRUZ;246;JARDIM CARVALHO;51 32898202;91430150.0;RS;Porto Alegre;2016;5;-30.0476304;-51.1443978;R. Juvenal Cruz, 246 - Jardim Carvalho, Porto Alegre - RS, 91430-150, Brazil
24836;36746;2511509;-26.304.517.648.654;-48.849.409.143.238;UBSF ITINGA;RUA SANTA GERTRUDES;1;ITINGA;47 3417-2783;89235395.0;SC;Joinville;2016;5;-26.3821251;-48.8222781;R. Santa Gertrudes, 1 - Itinga, Joinville - SC, 89233-675, Brazil
24837;36419;2258005;-28.512.182.235.716.800;-552.291.941.642.745;CS SMS SANTO ANTONIO DAS MISSOES;RUA WALDEMAR BALBE;3595;CENTRO;(55)33671419;97870000.0;RS;Santo Antônio das Missões;2016;5;-28.5120428;-55.2294189;R. Valdemar Balbé, 3581 - Centro, Santo Antônio das Missões - RS, 97870-000, Brazil
24838;36752;2511770;-26.342.639.923.094.800;-487.773.442.268.357;UBS MORRO DO AMARAL UBSF JARDIM EDILENE;RUA KURT MEINERT;1;MORRO DO AMARAL;(47) 34637266;89234223.0;SC;Joinville;2016;5;-26.3472902;-48.7907096;Av. Kurt Meinert, 1 - Paranaguamirim, Joinville - SC, 89234-010, Brazil
24840;36478;2264986;-300.952.434.539.786;-51.178.221.702.574.200;UNIDADE DE SAUDE PRIMEIRO DE MAIO;AV PROF OSCAR PEREIRA;6199;CASCATA;(51)33184841;91712320.0;RS;Porto Alegre;2016;5;-30.095204;-51.178316;Av. Oscar Pereira, 6199 - Cascata, Porto Alegre - RS, 91712-063, Brazil
24845;36781;2577844;-2.333.199;-5.114.325;UBS JARDIM ELDORADO;RUA PITAGORAS;188;JD ELDORADO;(43)33790879;86040130.0;PR;Londrina;2016;5;-23.3366457;-51.1436721;R. Tertuliano, 800 - Jardim Califórnia, Londrina - PR, 86040-210, Brazil
24847;36738;2511304;-26.304.517.648.654;-48.849.409.143.238;UBSF NOVA BRASILIA;RUA BOM RETIRO;1;NOVA BRASILIA;(47) 34549216;89213430.0;SC;Joinville;2016;5;-26.3307019;-48.86782849999999;R. Bom Retiro, 1 - Nova Brasília, Joinville - SC, 89213-300, Brazil
24852;36742;2511363;-26.304.517.648.654;-48.849.409.143.238;UBSF PROFIPO;CIDADE DE PATOS DE MINAS;1;PROFIPO;(47) 34297306;89233355.0;SC;Joinville;2016;5;-26.3681207;-48.8412119;R. Cidade de Patos de Minas, 1 - Profipo, Joinville - SC, 89233-355, Brazil
24854;36789;2578913;-2.329.767;-5.119.706;UBS CARNASCIALLI;RUA DA ESPERANCA;98;RUY VIRMOND;(43)33790869;86077180.0;PR;Londrina;2016;5;-23.2773337;-51.1656874;R. da Esperança, 98 - Cj Ruy Virmond Carnascialli, Londrina - PR, 86077-180, Brazil
24855;36457;2264730;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE SAO PEDRO;RUA SAO PEDRO;526;LOMBA DO PINHEIRO;51 3319-2199;91550290.0;RS;Porto Alegre;2016;5;-30.1146248;-51.1031855;R. São Pedro, 526 - Lomba do Pinheiro, Porto Alegre - RS, 91570-170, Brazil
24856;36743;2511371;-26.304.517.648.654;-48.849.409.143.238;UBSF KM 4;RUA JOAO GOMES DE OLIVEIRA;1;KM 4;(47) 34541073;89233020.0;SC;Joinville;2016;5;-26.357346;-48.848357;R. João Gomes de Oliveira, S/N - Santa Catarina, Joinville - SC, 89233-000, Brazil
24858;36420;2260018;-28.626.637.458.800.300;-52.041.742.801.664.700;POSTO DE SAUDE SILVA JARDIM;RUA CALEANDRA;280;DIST SILVA JARDIM;(54)4341066;99250000.0;RS;Serafina Corrêa;2016;5;-28.6271299;-52.0409021;Silva Jardim, Serafina Corrêa - RS, 99250-000, Brazil
24859;36800;2586231;-23.423.068;-519.509.244;UNIDADE BASICA DE SAUDE FLORIANO;AV ANTONIO SANTIAGO GUALDA;793;ZONA RURAL;(44) 32601121;87105002.0;PR;Maringá;2016;5;-23.5256733;-52.04998;Av. Antônio Santiago Gualda, Maringá - PR, Brazil
24860;36469;2264889;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE VILA SAFIRA;AVENIDA DELEGADO ELY CORREA PRADO;945;MARIO QUINTANA;51 33876611;91260300.0;RS;Porto Alegre;2016;5;-30.0361009;-51.107426;Av. Delegado Eli Corrêa Prado, 945 - Alto Petrópolis, Porto Alegre - RS, 91260-300, Brazil
24866;36436;2264420;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE CIDADE DE DEUS;RUA DA FE;350;CAVALHADA;51 3248-3477;91920260.0;RS;Porto Alegre;2016;5;-30.116066;-51.227906;R. da Fé, 350 - Cavalhada, Porto Alegre - RS, 91920-260, Brazil
24867;36725;2504286;-278.172.594.631.137;-503.302.224.241.895;UNIDADE DE SAUDE SAO PEDRO;RUA JOAO MARIA FAUSTINO DOS SANTOS;91;SAO PEDRO;(49)32243188;88505117.0;SC;Lages;2016;5;-27.808638;-50.336536;Rua João Maria Faustino dos Santos, s/n - São Pedro, Lages - SC, 88505-117, Brazil
24868;36426;2264226;-30.098.665.952.681.600;-51.241.285.800.932.200;UNIDADE DE SAUDE SAO GABRIEL;RUA GILBERTO JAIME;65;CAMAQUA;51 32412744;91910720.0;RS;Porto Alegre;2016;5;-30.0987543;-51.2410545;R. Gilberto Jaime, 65 - Camaquã, Porto Alegre - RS, 91910-720, Brazil
24876;36786;2578832;-235.338.306.426.995;-5.118.515.253.066.870;UBS TAQUARUNA;RUA MARCO ANTONIO;450;DISTRITO TAQUARUNA;(43)33986829;86112000.0;PR;Londrina;2016;5;-23.30722;-51.1286223;R. Marco Antonio dos Santos, 450 - Distrito de, Londrina - PR, 86112-000, Brazil
24882;36417;2256428;-283.154.046.535.484;-542.557.883.262.619;ESF 7 BAIRRO SAO CARLOS;RUA SAO JOSE;503;SAO CARLOS;(55)33132649;98804330.0;RS;Santo Ângelo;2016;5;-28.3117559;-54.2471684;R. São José, Santo Ângelo - RS, 98807-190, Brazil
24885;36479;2264994;-30.071.543.455.123;-512.329.816.818.222;UNIDADE DE SAUDE VILA GAUCHA;RUA DONA MARIA;60;SANTA TEREZA;(51)32336092;90850280.0;RS;Porto Alegre;2016;5;-30.07109389999999;-51.2323223;R. Dona Maria, 60 - Santa Tereza, Porto Alegre - RS, 90850-280, Brazil
24887;36773;2559056;-26.23;-51.086.000.000.000.000;UNIDADE DE SAUDE JOSIANE DISSENHA BOHN;RUA JOAO RIBEIRO;9;SAO GABRIEL;39031621;84602175.0;PR;União da Vitória;2016;5;-26.2440406;-51.1198844;R. João Ribeiro Filho, 9 - São Gabriel, União da Vitória - PR, 84600-000, Brazil
24891;36794;2579049;-23.312.155.999.999.900;-511.627.734.238.781;UBS PIZA ROSEIRA;RUA VENEZA;546;JD PIZA;(43)33790754;86041250.0;PR;Londrina;2016;5;-23.3535734;-51.14287849999999;R. Veneza, 546 - Jardim Piza, Londrina - PR, 86041-250, Brazil
24893;36754;2511835;-26.304.517.648.654;-48.849.409.143.238;UBSF JARDIM SOFIA;PROFESSOR EUNALDO VERDI;469;JARDIM SOFIA;(47) 34730870;89223620.0;SC;Joinville;2016;5;-26.235603;-48.8324874;R. Prof. Eunaldo Verdi, 469 - Jardim Sofia, Joinville - SC, 89223-620, Brazil
24897;36472;2264919;-30.023.875.300.000.000;-51.133.712.200.000.000;UNIDADE DE SAUDE PLANALTO;RUA CARLOS SALZANO VIEIRA DA CUNHA;56;JARDIM ITUSABARA;51 33470877;91220120.0;RS;Porto Alegre;2016;5;-30.0227079;-51.1338143;R. Carlos Salzano Viêira da Cunha, 56 - Jardim Itu-Sabará, Porto Alegre - RS, 91225-085, Brazil
24900;36431;2264315;-300.770.366.191.855;-51.230.878.829.954.600;UNIDADE DE SAUDE SANTA TEREZA;RUA DONA OTILIA;5;SANTA TERESA;51 32898196;90840100.0;RS;Porto Alegre;2016;5;-30.0770512;-51.2310762;R. Dona Otília, 5 - Santa Tereza, Porto Alegre - RS, 90830-580, Brazil
24903;36486;2265141;-300.354.731.082.908;-51.157.836.914.061;UNIDADE DE SAUDE BARAO DE BAGE;RUA ARARUAMA;487;VILA JARDIM;(51)33347196;91330570.0;RS;Porto Alegre;2016;5;-30.03533389999999;-51.1577279;R. Araruama, 487 - Vila Jardim, Porto Alegre - RS, 91330-560, Brazil
24904;36745;2511495;-26.304.517.648.654;-48.849.409.143.238;UBSF MORRO DO MEIO;ITAPEVA;1;MORRO DO MEIO;47 3436-3500;89215176.0;SC;Joinville;2016;5;-26.3328405;-48.9030762;R. Itapeva, 1 - Morro do Meio, Joinville - SC, 89215-176, Brazil
24907;36777;2567296;-26.23;-51.086.000.000.000.000;UNIDADE DE SAUDE BELA VISTA;RUA ROLANDIA;S/N;BELA VISTA;(42) 39031620;84600000.0;PR;União da Vitória;2016;5;-26.2715432;-51.1118327;Bela Vista, União da Vitória - PR, 84600-000, Brazil
24908;36459;2264757;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE VICOSA;RUA ORQUIDEA;501;VILA VICOSA;51 3319-2399;91560220.0;RS;Porto Alegre;2016;5;-30.1167357;-51.11379609999999;R. Orquídea, 501 - Lomba do Pinheiro, Porto Alegre - RS, 91560-220, Brazil
24910;36484;2265087;-300.121.915.340.415;-5.111.878.395.080.420;UNIDADE DE SAUDE COSTA E SILVA;RUA DANTE ANGELO PILA;373;RUBEM BERTA;(51)33441152;91150080.0;RS;Porto Alegre;2016;5;-30.0115207;-51.1182872;Av. Dante Angelo Pilla, 373 - Rubem Berta, Porto Alegre - RS, 91150-080, Brazil
24911;36412;2255189;-297.197.684.337.465;-524.299.285.873.704;PSF SENAI;RUA CASTRO ALVES;907;SENAI;(51)37152416;96845100.0;RS;Santa Cruz do Sul;2016;5;-29.7265507;-52.44007939999999;R. Castro Alves, 907 - Senai, Santa Cruz do Sul - RS, 96845-100, Brazil
24917;36757;2511959;-26.304.517.648.654;-48.849.409.143.238;UBSF WILLY SCHOSSLAND;VEREADOR KURT ALVINO MONICK;1;COSTA E SILVA;(47) 34180407;89217700.0;SC;Joinville;2016;5;-26.2829101;-48.8823678;R. Ver. Kurt Alvino Monich - Costa e Silva, Joinville - SC, Brazil
24918;36455;2264692;-29.997.879.266.738;-5.109.889.268.874.970;UNIDADE DE SAUDE SANTA ROSA;AV DONARIO BRAGA;S/N;RUBEM BERTA;51 3367-1662;91160360.0;RS;Porto Alegre;2016;5;-29.9981668;-51.1025094;Av. Donário Braga - Rubem Berta, Porto Alegre - RS, 91160-360, Brazil
24919;36799;2586223;-23.423.068;-519.509.244;UNIDADE BASICA DE SAUDE JARDIM UNIVERSO;RUA DAS GALAXIAS;S/N;JARDIM UNIVERSO;(44) 3901 1709;87060430.0;PR;Maringá;2016;5;-23.4571423;-51.9422388;R. Galáxia - Jardim Universo, Maringá - PR, 87060-430, Brazil
24924;36452;2264641;-29.996.398.687.361.800;-510.912.322.998.032;UNIDADE DE SAUDE NOVA GLEBA;RUA PAULO HENRIQUE TENCATEN;171;RUBEM BERTA;51 3367-2907;91170410.0;RS;Porto Alegre;2016;5;-29.9965744;-51.0912148;R. Paulo Henrique Ten-Caten, 171 - Rubem Berta, Porto Alegre - RS, 91170-410, Brazil
24928;36448;2264587;-30.158.597.230.910.300;-51.140.606.403.349.200;UNIDADE DE SAUDE RESTINGA;RUA DA ABOLICAO;850;RESTINGA;51 3250-1142;91790130.0;RS;Porto Alegre;2016;5;-30.158554;-51.14056799999999;R. Abolição, 850 - Restinga, Porto Alegre - RS, 91790-000, Brazil
24929;36480;2265001;-30.090.726.613.997.500;-51.216.201.782.225.100;UNIDADE DE SAUDE NONOAI;RUA ERECHIM;985;NONOAI;51 3289-5540;90830520.0;RS;Porto Alegre;2016;5;-30.0908281;-51.2162965;R. Erechim, 985 - Nonoai, Porto Alegre - RS, 90830-000, Brazil
24935;36433;2264390;-30.043.029.999.999.900;-5.121.392;UNIDADE DE SAUDE MODELO;RUA JERONIMO DE ORNELLAS;55;SANTANA;(51)3289-2557;90040341.0;RS;Porto Alegre;2016;5;-30.0432459;-51.2138901;Av. Jerônimo de Ornelas, 55 - Santana, Porto Alegre - RS, 90040-341, Brazil
24937;36421;2260026;-287.107.970.714.072;-519.357.086.099.403;UBS ESF GRAMADINHO UBS DR CARLOS ALBERTO BENINCA;RUA PIRATINI;10;GRAMADINHO;34441422;99250000.0;RS;Serafina Corrêa;2016;5;-28.7189367;-51.9230793;Rua Piratini - Gramadinho, Serafina Corrêa - RS, 99250-000, Brazil
24941;36407;2255065;-29.721.633.195.876.100;-52.442.743.778.227.200;PS FARROUPILHA;RUA RONI FORSTER;123;SCHULTZ;(51)37114544;96845730.0;RS;Santa Cruz do Sul;2016;5;-29.7231392;-52.4429087;R. Schulz, 123 - Vila Schulz, Santa Cruz do Sul - RS, 96845-710, Brazil
24944;36779;2577712;-233.139.646.053.307;-51.160.175.800.322;UBS CENTRO CLAIR APARECIDA PAVAN;RUA SOUZA NAVES;754;CENTRO;(43)33790871;86010160.0;PR;Londrina;2016;5;-23.3190973;-51.1578659;R. Sen. Souza Naves, 754 - Centro, Londrina - PR, 86050-460, Brazil
24945;36411;2255170;-29.403.812.885.283.600;-52.408.239.841.459.700;ESF ALTO PAREDAO;ALTO PAREDAO;S/N;12 DISTRITO;51 37133622 36901012;96845490.0;RS;Santa Cruz do Sul;2016;5;-29.4040542;-52.40786;Linha Alto Paredão, S/Nº, 0 - 12º Distrito, Santa Cruz do Sul - RS, 96853-000, Brazil
24946;36429;2264269;-30.065.492.391.585.300;-511.945.509.910.569;UNIDADE DE SAUDE MARIA DA CONCEICAO MARCELO MARTINS MOREIRA;R MARIO DE ARTAGAO;13;PARTENON;(51)33155919;90680090.0;RS;Porto Alegre;2016;5;-30.0655429;-51.1946518;R. Mario de Artagão, 13 - Partenon, Porto Alegre - RS, 90680-090, Brazil
24952;36750;2511711;-26.293.963.193.892.600;-48.873.796.463.011.200;UBS GLORIA;RUA BRIGADA LOPES;1;GLORIA;(47) 34163074;89216680.0;SC;Joinville;2016;5;-26.2936869;-48.8726954;R. Brigada Lopes, 1 - Glória, Joinville - SC, 89216-680, Brazil
24953;36445;2264552;-30.101.970.434.187.900;-512.251.281.738.266;UNIDADE DE SAUDE JARDIM DAS PALMEIRAS;RUA ANGELO BARBOSA;38;CAVALHADA;51 3289-5560;91740310.0;RS;Porto Alegre;2016;5;-30.1018911;-51.22515629999999;R. Ângelo Barbosa, 38 - Cavalhada, Porto Alegre - RS, 91740-310, Brazil
24954;36787;2578859;-233.078.169.822.686;-511.390.829.086.289;UBS VILA RICARDO;RUA ROSA BRANCA;246;VILA RICARDO;(43)33790772;86035180.0;PR;Londrina;2016;5;-23.3072466;-51.1390694;R. Rosa Branca, 246 - Ricardo, Londrina - PR, 86035-180, Brazil
24958;36788;2578905;-233.744.215.965.264;-51.135.306.358.335.800;UBS ITAPOA;RUA BENEDITO JOSE THEODORO;259;JD ITAPOA;(43)33790887;86043210.0;PR;Londrina;2016;5;-23.37409;-51.1351849;Rua Benedito José Theodoro, 258 Jd - Itapoã, Londrina - PR, 86043-210, Brazil
24961;36475;2264943;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE ALTO ERECHIM;RUA DOUTOR NEY CABRAL;581;NONOAI;51 3241-4362;90843420.0;RS;Porto Alegre;2016;5;-30.0899807;-51.2123314;Rua Dr. Ney Cabral, 581 - Nonoai, Porto Alegre - RS, 91720-490, Brazil
24962;36402;2248905;-27.633.405.810.801;-5.227.587.689.788.710;UBS SAO VICENTE DE PAULO;RUA TEREZA BATISTELA;160;SAO VICENTE DE PAULO;(54)33212444;99704550.0;RS;Erechim;2016;5;-27.6384513;-52.2453882;R. Teresa Batistela, 160 - SÃO VICENTE DE PAULO, Erechim - RS, 99700-000, Brazil
24964;36442;2264528;-301.085.042.953.482;-512.354.493.141.159;UNIDADE DE SAUDE CAMAQUA;RUA PROF JOAO PITTA PINHEIRO FILHO;176;CAMAQUA;51 3289-5500;91920560.0;RS;Porto Alegre;2016;5;-30.10835429999999;-51.235535;R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-150, Brazil
24965;36796;2579111;-23.312.155.999.999.900;-511.627.734.238.781;UBS SAN IZIDRO JULINDA FERREIRA DA CUNHA PEREIRA;RUA MARIA JOSE CARNEIRO;85;JD SAN IZIDRO;(43)33790760;86040580.0;PR;Londrina;2016;5;-23.3412231;-51.1334264;R. Maria José Carneiro, 85 Jd - Monte Carlo, Londrina - PR, 86040-580, Brazil
24966;36782;2577917;-23.324.060.440.062.700;-512.242.054.939.255;UBS PANISSA;RUA GINASTICA OLIMPICA;195;CJ AVELINO VIEIRA;(43)33790747;86056260.0;PR;Londrina;2016;5;-23.3240184;-51.2240693;R. da Ginástica Olímpica, 195 - Jd Olímpico, Londrina - PR, 86056-260, Brazil
24967;36462;2264781;-30.050.643.682.479;-5.115.281.581.878.510;UNIDADE DE SAUDE VILA PINTO;RUA BECO 5;560;BOM JESUS;51 33862333;91420642.0;RS;Porto Alegre;2016;5;-30.0223613;-51.1251375;Beco Cinco - Passo das Pedras, Porto Alegre - RS, 91230-230, Brazil
24975;36483;2265079;-300.238.215.923.301;-511.424.946.784.958;UNIDADE DE SAUDE JARDIM ITU;RUA BISCAIA;39;JARDIM ITU SABARA;(51)33481288;91380030.0;RS;Porto Alegre;2016;5;-30.0237981;-51.1425723;R. Biscaia, 39 - Jardim Itu-Sabará, Porto Alegre - RS, 91380-030, Brazil
24987;36776;2567288;-26.230.258.600.000.000;-510.925.138;UNIDADE DE SAUDE SAO BRAS;RUA JOSE RUDNICKI;470;SAO BRAS;39031622;84603428.0;PR;União da Vitória;2016;5;-26.2343388;-51.0479663;R. José Rudnick, 470 - São Braz, União da Vitória - PR, 84600-000, Brazil
24990;36774;2567075;-26.23;-51.086.000.000.000.000;UNIDADE DE SAUDE RURAL RIO VERMELHO;COLONIA RIO VERMELHO;S/N;INTERIOR;39031600;84600970.0;PR;União da Vitória;2016;5;-26.1321807;-51.0099143;Rio Vermelho, Paraná, Brazil
24994;36473;2264927;-300.715.863.704.673;-51.221.222.877.501;UNIDADE DE SAUDE TRONCO;RUA NOSSA SENHORA DO BRASIL;565;SANTA TERESA;(51)32320018;90850510.0;RS;Porto Alegre;2016;5;-30.071682;-51.221025;R. Nossa Sra. do Brasil, 565 - Santa Tereza, Porto Alegre - RS, 90450-190, Brazil
24995;36440;2264498;-301.204.562.187.186;-5.117.699.861.526.330;UNIDADE DE SAUDE BELEM VELHO;ESTRADA COSTA GAMA;729;BELEM VELHO;(51)32452797;91790000.0;RS;Porto Alegre;2016;5;-30.1203055;-51.1766487;Estr. Costa Gama, 729 - Campo Novo, Porto Alegre - RS, 91787-290, Brazil
24997;36458;2264749;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE PITINGA;RUA MARCO ANTONIO VEIGA PEREIRA;500;RESTINGA;51 3319-7811;91790405.0;RS;Porto Alegre;2016;5;-30.145901;-51.100131;Rua Marco Antonio Veiga Pereira, 500 - Restinga, Porto Alegre - RS, 91790-405, Brazil
24999;36451;2264633;-299.824.297.428.122;-511.344.695.091.233;UNIDADE DE SAUDE NOVA BRASILIA;RUA VIEIRA DA SILVA;1016;SARANDI;51 3364-1731;91120210.0;RS;Porto Alegre;2016;5;-29.982444;-51.134524;R. Viêira da Silva, 1016 - Sarandi, Porto Alegre - RS, 91120-140, Brazil
25002;36470;2264897;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE WENCESLAU FONTOURA;RUA JOSE LUIZ MARTINS COSTA;200;MARIO QUINTANA;(51) 3289-5630;91250410.0;RS;Porto Alegre;2016;5;-30.024721;-51.099626;Rua José Luiz Martins Costa, 200 - Mario Quintana, Porto Alegre - RS, 91250-394, Brazil
25003;36405;2250624;-28.101.782.798.766.300;-545.527.410.507.186;POSTO DE SAUDE ESQ IPIRANGA SEN SALGADO FILHO;ESQUINA IPIRANGA;S/N;INTERIOR;(55)3361-1839;98895000.0;RS;Senador Salgado Filho;2016;5;-28.1012391;-54.55494849999999;Esquina Ipiranga, Sen. Salgado Filho - RS, 98895-000, Brazil
