index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
3575;7111;2081849;-24.2923271656029;-47.17602252960071;UBS DR TAMINATO TION;RUA GUENSHO OSHIRO;88;CENTRO;(13)34181890;11760000.0;SP;Itariri;2016;5
3577;7015;2789221;-23.530170000000002;-46.502179999999996;UBS VILA RENATO;RUA BERNARDINO FERRAZ;54;VILA RENATO;(11) 2703-0947;3978210.0;SP;São Paulo;2016;5
3581;6980;2103427;-18.5795889082626;-41.9233604609168;PROGRAMA SAUDE DA FAMILIA DE MATHIAS LOBATO;RUA BATISTA MIRANDA;S/N;CENTRO;3332841439;35110000.0;MG;Mathias Lobato;2016;5
3585;6948;2789086;-23.633512258529;-46.6123080253588;AMA UBS INTEGRADA V MORAES JOAO PAULO BOTELHO VIEIRA;RUA GIOVANNI DI BALDUCCIO;250;VILA MORAES;(11)50580891;4170000.0;SP;São Paulo;2016;5
3587;7183;2747340;-21.740945577620803;-48.824937343596;UBS DR ALBINO QUARESMA FILHO IBITINGA;RUA PEDRO ZEPONI;90;VILA DOS BANCARIOS;(16)33418109;14940000.0;SP;Ibitinga;2016;5
3588;6938;2218925;-16.2194359302516;-44.9027323722826;UNIDADE MISTA DE ICARAI;RUA DONA LECA;100;CENTRO;(38)3634-7127;39318000.0;MG;Icaraí de Minas;2016;5
3589;7068;2022672;-22.90103;-47.08967;CENTRO DE SAUDE JARDIM AURELIA;R LICINIA TEIXEIRA DE SOUZA;331;VILA PROOST DE SOUZA;(19)32137822;13032390.0;SP;Campinas;2016;5
3590;6901;2778661;-22.785999999999998;-43.312;UNIDADE DE SAUDE DA FAMILIA VILA MARIA HELENA;RUA MARIO FEIJO;S/N;VILA MARIA HELENA;36552671;25070260.0;RJ;Duque de Caxias;2016;5
3591;7072;7051379;-20.921799926294103;-42.8348779678345;UNIDADE BASICA DE SAUDE SANTO ANTONIO;RUA CAPITAO MACHADO;S/N;SANTO ANTONIO;(32) 3556 1165;36530000.0;MG;São Geraldo;2016;5
3592;6985;2046059;-21.7249596118921;-51.013383865354996;CENTRO DE SAUDE DE LUCELIA;RUA RICIERI PERNOMIAM;601;CENTRO;(18)3551-9030;17780000.0;SP;Lucélia;2016;5
3595;7009;2030136;-20.35884;-50.69643;UNIDADE BASICA DE SAUDE E S F DE SAO FRANCISCO;RUA SAO PAULO;1374;CENTRO;(17)36931124;15710000.0;SP;São Francisco;2016;5
3608;6920;2792680;-22.742031812667197;-45.5859017372118;POSTO VILA BRITANIA;AVENIDA ESCOCIA;380;VILA BRITANIA;(12)36643143;12460000.0;SP;Campos do Jordão;2016;5
3611;7032;2204118;-16.859872448364197;-44.91410683871779;UBS ANTONIO FONSECA MOTA;RUA JOSE TOMAZ DA FONSECA;S/N;ANIZIA CORDEIRO;(38)37461348;39350000.0;MG;Ibiaí;2016;5
3612;7100;2772485;-15.81;-43.31429;CENTRO DE SAUDE MILTON BOREM DE ALMEIDA JUNIOR;RUA JARAGUA;396;NOVA ESPERANCA;(38)38211099;39442144.0;MG;Janaúba;2016;5
3619;6992;7260431;-21.9978085511446;-49.464054107665994;UNIDADE DE SAUDE DA FAMILIA DORIEL GONCALVES;AVENIDA BRASIL;650;JARDIM AMERICA;14-35723134;16600000.0;SP;Pirajuí;2016;5
3624;6860;2100959;-18.9386473163882;-46.6733926485071;CENTRO DE SAUDE MANOEL JOAQUIM PEREIRA;RUA 13 DE MAIO;565;CENTRO;(34)38351407;38735000.0;MG;Cruzeiro da Fortaleza;2016;5
3625;7149;3018334;-23.08745;-45.19239;NUCLEO DO PSF DO CENTRO LAGOINHA;RUA PADRE JOAO PAULO;369;CENTRO;(12)36471616;12130000.0;SP;Lagoinha;2016;5
3626;6854;2181584;-19.701941013335603;-44.1889643669115;ESMERALDAS POSTO DE SAUDE MELO VIANA;RUA COLETORA UM;10;MELO VIANA;(31)35384793;35740000.0;MG;Esmeraldas;2016;5
3630;7018;2716186;-20.616509914397604;-49.4658780097947;CS DE MIRASSOLANDIA;RUA EUGENIO PONCHIO;477;CENTRO;(17)32632318;15145000.0;SP;Mirassolândia;2016;5
3632;7107;2076438;-20.271170139312197;-50.2761840820298;UBS CARLOS GANDOLFI IPANEMA FERNANDOPOLIS;RUA AIRTON MARQUES DE SOUZA;269;JARDIM IPANEMA;1734422962;15600000.0;SP;Fernandópolis;2016;5
3633;6849;2034719;-21.0346662998193;-49.9279904365525;CS DE PLANALTO;RUA LUIZ AMERICO DE FREITAS;846;CENTRO;18-36951190;15260000.0;SP;Planalto;2016;5
3637;6859;2070669;-23.499323;-47.457853253204;UNIDADE DE SAUDE DA FAMILIA VITORIA REGIA SOROCABA;RUA FRANCISCO DA SILVA MARTINS;35;VITORIA REGIA;1532261001;18078340.0;SP;Sorocaba;2016;5
3642;7054;3047598;-21.7499391;-48.8245117;PSF SALUSTIANO PINHEIRO IBITINGA;RUA SEBASTIAO FLAVIO PINHEIRO;587;MARIA LUIZA II;(16)33412120;14940000.0;SP;Ibitinga;2016;5
3644;6918;6844286;-19.5873570442194;-43.9034700393664;LAGOA SANTA UNIDADE BASICA DE SAUDE PALMITAL;RUA ALVARO RUFINO;119;PALMITAL;31 36881496;33400000.0;MG;Lagoa Santa;2016;5
3648;7116;2032708;-21.9145059585565;-48.192944526671;QUALIS USF ASSENTAMENTO BELA VISTA;RUA 3;04;ASSENT BELA VISTA;(16)33117121;14801970.0;SP;Araraquara;2016;5
3649;6935;2104946;-16.563874483108002;-42.893929481505104;CENTRO DE SAUDE DE GRAO MOGOL;RUA SARGENTO COELHO;S/N;CENTRO;(38)32381135;39570000.0;MG;Grão Mogol;2016;5
3654;7011;2098997;-21.224915384709;-43.7761933160596;UBS SAO PEDRO;RUA ANTONIO ALVES DE OLIVEIRA;S/N;SAO PEDRO;(32)3392111;36204342.0;MG;Barbacena;2016;5
3658;6866;2149281;-20.919331312179;-43.2448267936694;UBS RIBEIRAO DE SANTO ANTONIO;RUA ANTONIO EGIDIO CABRAL;S/N;CENTRO;(32)35341166;36542000.0;MG;Brás Pires;2016;5
3665;7002;2211106;-17.7857470182657;-40.2431685749409;PSF SERRA VERDE DE SERRA DOS AIMORES;RUA ITABIRA;S/N;SERRINHA;(33)36251083;39868000.0;MG;Serra dos Aimorés;2016;5
3666;7006;2218917;-16.229585409164;-45.02847433090079;PSF MARIA DAS DORES ROCHA;ZONA RURAL;S/N;ZONA RURAL;;39318000.0;MG;Icaraí de Minas;2016;5
3667;6827;2111098;-19.3767070770258;-42.1063899993884;CENTRO DE SAUDE DE DOM CAVATI;RUA MACHADO DE ASSIS;173;CENTRO;(33)33571122;35148000.0;MG;Dom Cavati;2016;5
3674;7136;2030098;-21.3175802204213;-49.053914169311504;CS DE ITAJOBI;RUA RIO BRANCO;62;CENTRO;(17)35469021;15840000.0;SP;Itajobi;2016;5
3681;7038;2119935;-16.296595474783498;-41.7911317349164;UNIDADE BASICA MARIA LOPES CAMPANHA;RUA PEDRO PINTO DE OLIVEIRA;S/N;CENTRO;(33)37231107;39628000.0;MG;Comercinho;2016;5
3685;6968;2763893;-19.8319423198694;-43.8442468643176;SABARA CENTRO DE SAUDE KM 14;BR 381;S/N;BORBA GATO;(31)36911016;34650200.0;MG;Sabará;2016;5
3689;7042;2280981;-22.9998672008508;-44.3056726455676;POSTO DE SAUDE DO BALNEARIO;RUA COMANDANTE SILVIO TRILHO;S/N;BALNEARIO;2433656357;23906220.0;RJ;Angra dos Reis;2016;5
3691;7095;2447568;-20.9536923095422;-41.3462139983691;ESTRATEGIA SAUDE DA FAMILIA DO CAMARA;RUA RIO DE JANEIRO;S/N;CAMARA;(83)5541879;29480000.0;ES;Muqui;2016;5
3696;6908;2156709;-19.563900959713898;-44.443397045028604;UNIDADE DE SAUDE MARIA CONCEICAO REZENDE FORTUNA DE MINAS;RUA ALVORADA;441;CENTRO;(31)37167154;35760000.0;MG;Fortuna de Minas;2016;5
3700;7104;2698420;-22.217649221419602;-51.6413426399216;ESF ANTONIO MOLINA CORTEZ;RUA 7 DE SETEMBRO;S/N;NOVA PATRIA;;19300000.0;SP;Presidente Bernardes;2016;5
3704;6910;2103036;-18.5617897297728;-41.9012165865176;PROGRAMA SAUDE DA FAMILIA FREI INOCENCIO;RUA SENHOR DO BONFIM;11;CENTRO;(33)32841360;35112000.0;MG;Frei Inocêncio;2016;5
3707;29518;22608;-19.98788;-44.03605;CENTRO DE SAUDE TUNEL DE IBIRITE;RUA MARLY PASSOS;225;TIROL;(31)32775964;30660000.0;MG;Belo Horizonte;2016;5
3715;7176;2292610;-22.1174480009517;-43.211609444335394;UBS WERNECK MARINE;AVENIDA ARTUR SEBASTIAO TOLEDO RIBAS;330;CANTAGALO;024 22525142;25803060.0;RJ;Três Rios;2016;5
3724;6981;2049279;-24.513316;-48.848659904639796;UNIDADE PSF PINHEIROS APIAI;RUA PERNAMBUCO;85;PINHEIROS;;18320000.0;SP;Apiaí;2016;5
3729;7168;2800764;-22.34272;-47.37409;ESF MADRE CARLA RABOLIN ARARAS;RUA SEBASTIAO DUARTE JUNIOR;25;JARDIM ALVORADA;(19)35513563;13604305.0;SP;Araras;2016;5
3731;6919;3367002;-21.3004088401788;-40.9669876098621;ESF ALCIDES PEREIRA CAMARA BARRA DO ITABAPOANA;RUA SAO JOAQUIM;05;BARRA DO ITABAPOANA;;28230000.0;RJ;São Francisco de Itabapoana;2016;5
3732;7082;2097109;-20.7519721984857;-49.40611839294289;UBSF CIDADANIA;RUA JOAO GAGLIARDO;105;PQ DA CIDADANIA;(17) 32368106;15047234.0;SP;São José do Rio Preto;2016;5
3734;7084;2280965;-23.009115935275503;-44.3196272622666;CENTRO DE SAUDE DO MORRO DO PERES E GLORIA I;RUA A;01;MORRO DA GLORIA;2433687337;23904610.0;RJ;Angra dos Reis;2016;5
3735;7150;2056062;-20.5430495738977;-48.56283187866071;UNIDADE BASICA ARCHIMEDES MACHADO DE BARRETOS;RUA JOAQUIM INACIO PIMENTA;1010;PIMENTA;(17)33245133;14781364.0;SP;Barretos;2016;5
3741;7005;2047721;-21.6872262954706;-49.741501808165104;UBS DR ADALBERTO ARIANO CRESPO;RUA JOAO BATISTA ARRUDA;650;JUNQUEIRA;(014) 3523-8385;16403140.0;SP;Lins;2016;5
3742;6823;2159554;-20.118874311446604;-44.874837398527795;CS DANILO PASSOS;RUA ANTONIO NETO;1768;DANILO PASSOS I;(37)3222-9179;35500313.0;MG;Divinópolis;2016;5
3747;7127;2208806;-20.7643252584537;-43.183160126209295;UBS MARIA SOARES DE ALMEIDA;PRACA JOSE SOARES;25;SAO NICOMEDES;(32)35381188;36475000.0;MG;Presidente Bernardes;2016;5
3752;6840;7583591;-19.848233755979603;-44.588731010437;UBS RECANTO DA LAGOA;PRACA RAIMUNDO LEITE;S/N;RECANTO DA LAGOA;;35660001.0;MG;Pará de Minas;2016;5
3767;7140;2698412;-22.008990778755802;-51.557570191824;ESF FRANCISCO ARAUJO SANTOS;LARGO DA MATRIZ;S/N;ARAXANS;(18)26214444;19300000.0;SP;Presidente Bernardes;2016;5
3768;7028;2053411;-24.110645055770195;-49.31631803512429;UNIDADE PSF VILA TONICO ADOLFO ITARARE SP;RUA SAO PEDRO;3151;TONICO ADOLFO;(15)35324492;18460000.0;SP;Itararé;2016;5
3774;7063;2203251;-15.4923847142697;-42.203584820466105;UBS JESUINA MARIA DE JESUS;RUA SAO JOAO DO PARAISO;75;ZONA RURAL;38999601709;39536000.0;MG;Indaiabira;2016;5
3775;7040;6016081;-23.414075374602604;-46.039195060728595;CENTRO DE ESPECIALIDADES DE SAUDE E APOIO A POPULACAO;RUA SAO VICENTE DE PAULA;110;CENTRO;1146938571;8900000.0;SP;Guararema;2016;5
3776;6998;2185512;-16.475680865687803;-43.488735281491;UBS DE CATUNI;CATUNI;S/N;ZONA RURAL;;39580000.0;MG;Francisco Sá;2016;5
3778;7193;6071392;-22.873;-42.343;POSTO DE SAUDE JARDIM CALIFORNIA;ESTRADA DA FIGUEIRA;55;JARDIM CALIFORNIA;;28970000.0;RJ;Araruama;2016;5
3780;7047;2282844;-22.1533052283079;-42.417211482286795;POSTO DE SAUDE DA FAMILIA DE BARRA ALEGRE;RUA RAUL EMERICK;05;BARRA ALEGRE;(22)25662766;28660000.0;RJ;Bom Jardim;2016;5
3783;6984;6801684;-18.715999999999998;-39.859;USF GURIRI I;AV ESPERA FELIZ;S/N;GURIRI;(27) 37613861;29946600.0;ES;São Mateus;2016;5
3784;7074;2148870;-20.8612024784082;-42.80380725860471;UNIDADE DE SAUDE CELIO FRANCO;AVENIDA JOSE MARIA DOS SANTOS;S/N;CENTRO;(32)35551300;36550000.0;MG;Coimbra;2016;5
3789;7024;5393914;-18.9692151546473;-41.8625450134265;UNIDADE BASICA ESF EZEQUIEL ALVES DE CARVALHO;RUA EDVALDO MARQUES DE LANA;181;SAO GERALDO DO TUMIR;;35126000.0;MG;Tumiritinga;2016;5
3790;6955;2546825;-20.33;-40.292;UNIDADE DE SAUDE DE VILA GARRIDO;RUA SEBASTIAO GABA;S/N;VILA GARRIDO;2733883547;29116300.0;ES;Vila Velha;2016;5
3792;6960;5654637;-21.418383015;-50.0730362750292;UBS SILVIA COVAS;RUA DAS ORQUIDEAS;410;CONJUNTO HABITACIONA;(18) 3652-6154;16309432.0;SP;Penápolis;2016;5
3793;6996;2062372;-21.2004188127347;-49.290729849446706;ESF DE URUPES;NILO PECANHA;320;BOA VISTA;(17)35522344;15850000.0;SP;Urupês;2016;5
3795;6936;2104865;-16.5664951547913;-42.888012880146;POSTO DE SAUDE DE BARROCAO;POVOADO DE BARROCAO;S/N;ZONA RURAL;(38)32381135;39570000.0;MG;Grão Mogol;2016;5
3797;7229;6395139;-20.636668999377;-51.1066610199469;UBS ANTONIO DOMICIANO BARBOZA;RUA CYRO MAIA;S/N;LAPINHA;18-3704-1668;15370000.0;SP;Pereira Barreto;2016;5
3799;7261;6469418;-22.5099676007977;-44.0935218846871;UBSF PONTE ALTA VICTOR H JOSE ROSTIROLLA CESAR;RUA AURORA BEZERRA;463;PONTE ALTA;2433424386;27267550.0;RJ;Volta Redonda;2016;5
3804;7548;2096668;-23.6746788024895;-46.3458251953112;UNIDADE DE SAUDE DA FAMILIA OURO FINO PAULISTA;RODOVIA INDIO TIBIRICA;2745;OURO FINO PAULISTA;(11)48270476;9442700.0;SP;Ribeirão Pires;2016;5
3806;7340;2119900;-16.167883872985403;-41.207013130186795;UNIDADE BASICA DE SAUDE DA ESTIVA;RUA SANTA GOMES;24;ZONA RURAL;;39960000.0;MG;Jequitinhonha;2016;5
3810;7488;2796856;-20.3639991114517;-41.962679807371394;UNIDADE SAUDE FAMILIA DAS MANGUEIRAS MANHUMIRIM;PRACA DA RODOVIARIA;10;CENTRO;(33)33411981;36970000.0;MG;Manhumirim;2016;5
3811;7379;2221632;-21.734443902968696;-43.3289408683764;UBS LINHARES I PSF;R ODILON BRAGA;S/N;LINHARES;(32)36907747;36060500.0;MG;Juiz de Fora;2016;5
3812;7295;2067293;-23.5917770862572;-48.05306196212629;UBS DR GENEFREDO MONTEIRO;PRC 9 DE JULHO;518;CENTRO;(15)32725115;18200015.0;SP;Itapetininga;2016;5
3814;7502;2120658;-19.9908681368469;-44.4289912352272;MATEUS LEME CENTRO DE SAUDE SERRA AZUL;RUA SERGIPE;240;CENTRO SERRA AZUL;(31)35375134;35670000.0;MG;Mateus Leme;2016;5
3818;7262;2199300;-19.4402724492355;-42.2146925147824;PRIMEIRA UNIDADE PSF DE IAPU;CORREGO DOS RAMOS;S/N;ZONA RURAL;( );35190000.0;MG;Iapu;2016;5
3819;7600;3956296;-22.9073425;-47.060156272973096;CENTRO DE SAUDE SANTO ANTONIO;AV PASTOR JOAO PRATA VIEIRA;S/N;PARQUE VISTA ALEGRE;19-32663134;13054370.0;SP;Campinas;2016;5
3820;7347;6901808;-15.902999999999999;-44.305;CENTRO DE SAUDE DE LONTRA;AVENIDA MONTES CLAROS;741;CENTRO;(38) 3234-8102;39437000.0;MG;Lontra;2016;5
3821;7422;2221683;-21.7609243086743;-43.3488172724747;UBS SANTO ANTONIO PSF;RUA PEDRO TROGO;285;SANTO ANTONIO;(32)36907127;36071410.0;MG;Juiz de Fora;2016;5
3823;7279;2063549;-22.571343010476603;-47.164301150267704;USF BLUMENAU ARTUR NOGUEIRA;RUA SAO PAULO;400;BLUMENAU;38271220;13160000.0;SP;Artur Nogueira;2016;5
3827;7557;2025442;-21.128876209258397;-48.2776594161973;ESTRATEGIA DE SAUDE DA FAMILIA JOSE FRANCISCO NUNO;R ANGELO ULIAN FILHO;230;LUZITANIA;;14898035.0;SP;Jaboticabal;2016;5
3828;7518;2117819;-15.924513065499198;-44.00895510849671;UBS DE DINIZLANDIA;FAZENDA DINIZLANDIA;S/N;ZONA RURAL;(38)32341101;39430000.0;MG;São João da Ponte;2016;5
3829;7292;2213168;-22.7697403889151;-46.2195568578145;UBS APIO CARDOSO ITAPEVA;RUA TOBIAS ANDRADE;230;CENTRO;(35)34342190;37655000.0;MG;Itapeva;2016;5
3839;7203;2043971;-23.9307332038872;-46.344258785246495;UNIDADE DE SAUDE DA FAMILIA DO VALONGO;RUA PROFESSORA MARIA NEUSA CUNHA;S/N;VALONGO;(13)32193110;11085010.0;SP;Santos;2016;5
3840;7464;2484196;-18.715999999999998;-39.859;USF THEODOLINDA QUIMQUIM MARTINS KM29;ROD SAO MATEUS NOVA VENECIA;S/N;KM 29;(27)37631336;29947010.0;ES;São Mateus;2016;5
3845;7480;7312903;-24.517764184583395;-48.8434982299805;ESF BAIRRO PALMITAL;ESTRADA APIAI IPORANGA;709;PALMITAL;;18320000.0;SP;Apiaí;2016;5
3847;7405;7559534;-22.300069890832702;-44.93596023082729;UBS TEREZA LEVENHAGEN;AV FERNANDO COSTA;814;CENTRO;35-3361-3815;37464000.0;MG;Itanhandu;2016;5
3849;7345;6335616;-16.447874307632002;-41.0098600387561;UNIDADE BASICA DE SAUDE SANDRA FERREIRA DE SOUSA FIGUEIREDO;RUA FREI QUERUBIM;322;NOVA ESPERANCA;3337411423;39960000.0;MG;Jequitinhonha;2016;5
3851;7547;2790157;-22.076050043105397;-48.7360811233506;CENTRO DE SAUDE II DE BARIRI;AVN DR ANTONIO GALIZIA;107;CENTRO;(14)36621948;17250000.0;SP;Bariri;2016;5
3856;7397;2153122;-21.772574186324395;-43.370976448057796;UBS SAO PEDRO;RUA JOSE LOURENCO KELMER;00;SAO PEDRO;(32)36907688;36036330.0;MG;Juiz de Fora;2016;5
3857;7425;2179598;-21.484515666961002;-44.32620763778559;PSF CIANITA CENTRO DE SAUDE DE MADRE DE DEUS DE MINAS;RUA CEL ANTONIO BERNARDINO;1;CRUZEIRO;(32)33381036;37305000.0;MG;Madre de Deus de Minas;2016;5
3859;7499;7679882;-22.807887414484895;-42.130409181118004;UNIDADE DE SAUDE DA FAMILIA FLEXEIRA;ADUTORA;S/N;FLEXEIRA;22 26276687;28948514.0;RJ;São Pedro da Aldeia;2016;5
3860;7391;2483947;-18.8318860530848;-40.0778245925892;ESF GIRAL;COMUNIDADE DO GIRAL;S/N;GIRAL;(27) 997952430;29950000.0;ES;Jaguaré;2016;5
3861;7242;3706370;-23.2328975200646;-46.841390132902696;UNIDADE BASICA DE SAUDE JARDIM BERTIOGA;RUA DAS ACACIAS MIMOSAS;495;JARDIM BERTIOGA;(11)45955462;13225280.0;SP;Várzea Paulista;2016;5
3863;7542;2145928;-18.8724946975703;-48.879804611204605;CENTRO DE SAUDE DONA ANTUNINHA DELFINO;AVENIDA DA SUADADE;17;CENTRO;(34)32830531;38475000.0;MG;Monte Alegre de Minas;2016;5
3864;7372;6808255;-15.9010651064361;-40.1800141591305;UNIDADE DE SAUDE DA FAMILIA SAUDE E CIDADANIA;RUA JOSE SERGIO FERREIRA;71;CENTRO;3388367562;39920000.0;MG;Jordânia;2016;5
3866;7208;2485052;-18.711;-40.400999999999996;POSTO DE SAUDE ANTONIO FAUSTINO GONCALVES;RUA DO CAMPO;S/N;BOA VISTA;(27)37726865;29830000.0;ES;Nova Venécia;2016;5
3867;7519;5266939;-22.2436344623559;-45.709304809569;USF 05 SANTA RITA DO SAPUCAI;RUA DEODATO SEDA;453;MARISTELA;3534712438;37540000.0;MG;Santa Rita do Sapucaí;2016;5
3868;7282;2164841;-19.758824527739197;-47.91071398925779;UNIDADE MATRICIAL DE SAUDE ROBERTO ARABE ABDANUR;RUA EDELWEISS TEIXEIRA;60;MERCES;(34) 3316 2448;38061515.0;MG;Uberaba;2016;5
3869;7398;2153394;-21.7111730575555;-43.4102869033801;UBS JOQUEI CLUBE II PSF;R ANTONIO GUIMARAES PERALVA;S/N;JOQUEI CLUBE II;(32)36907904;36085120.0;MG;Juiz de Fora;2016;5
3870;7578;3190188;-22.95808;-47.191140000000004;CENTRO DE SAUDE PARQUE ITAJAI;RUA PAULO GLIWKOFF;160;PARQUE ITAJAI II;(19)32211400;13058023.0;SP;Campinas;2016;5
3876;7590;2087553;-23.5595262050622;-47.4546718597398;UNIDADE BASICA DE SAUDE JARDIM SERRANO;RUA FRANCISCO LOPES DE ALMEIDA;76;JARDIM SERRANO;(15) 3242-1390;18115550.0;SP;Votorantim;2016;5
3877;7551;3275728;-22.281999999999996;-42.531000000000006;USF DE NOVA SUICA;RUA MOISES MORAES FILHO;1;NOVA SUICA;(22)25217696;28605990.0;RJ;Nova Friburgo;2016;5
3878;7214;2195267;-20.9232366085046;-42.256443500517605;UBS JOSE FERREIRA CAMPBELL;ESTRADA DO GAVIAO;S/N;ZONA RURAL;(32)37241231;36855000.0;MG;Eugenópolis;2016;5
3880;7329;2449188;-19.9033427238459;-41.0145807266223;UBS DA VILA DE LARANJA DA TERRA;RUA HENRIQUE REETZ;S/N;CENTRO;(27)37361323;29615000.0;ES;Laranja da Terra;2016;5
3882;7424;2221705;-21.730914115905104;-43.340163230894696;UBS MARUMBI PSF;R BARAO DO RETIRO;1472;MARUMBI;(32)36907802;36051470.0;MG;Juiz de Fora;2016;5
3884;7299;2141132;-18.9599025249476;-49.4557714462266;POSTO DE SAUDE TANCREDO MARQUEZ DE ANDRADE;RUA PRESIDENTE ROOSEVELT;1225;MARIA VILELA;3432688927;38301056.0;MG;Ituiutaba;2016;5
3885;7448;7284195;-23.008824365333098;-46.85116113567351;PSF 19 IPE JOSE MATTIUZZO;RUA DR LUIZ JULIANI VIDAL;10;JD IPE;(11) 4538-0556;13256530.0;SP;Itatiba;2016;5
3886;7456;7567723;-22.755589999999998;-43.45068;CLINICA DA FAMILIA MARIA UMBELINA;RUA CORONEL FAWCETT;S/N;BOA ESPERANCA;;26070030.0;RJ;Nova Iguaçu;2016;5
3899;7294;2775336;-20.7458353042597;-46.745817661284;PSF CELESTINA ALVES BANDEIRA ITAU;AV BENEDITO DAMASCENO DA SILVA;279;SAGRADA FAMILIA;(35)35364499;37975000.0;MG;Itaú de Minas;2016;5
3901;7220;2191865;-19.8647379639463;-44.60538018789371;UBS SAO CRISTOVAO;RUA AZARIAS GOMES DE OLIVEIRA;304;SAO CRISTOVAO;37 3236 1959;35660001.0;MG;Pará de Minas;2016;5
3903;7290;2120216;-16.5647864341731;-41.500124931334206;UNIDADE BASICA DE SAUDE DE ITAOBIM;RUA DA BAHIA;408;CENTRO;;39625000.0;MG;Itaobim;2016;5
3904;7326;6683851;-22.8766521181864;-43.2278751249952;SMS CF SAMUEL PENHA VALLE AP 53;AV CESARIO DE MELO;12574;SANTA CRUZ;(21)33130945;23595040.0;RJ;Rio de Janeiro;2016;5
3905;7514;2102080;-16.651464700698398;-46.270852088926894;CENTRO DE SAUDE DOM BOSCO;RUA MARIA ALVES;525;CENTRO;(38) 9 999135001;38654000.0;MG;Dom Bosco;2016;5
3907;7453;7659121;-22.462054864723395;-44.380224645137794;USF MORADA DA BARRA;RUA 15;249;MORADA DA BARRA;(24) 3355-7173;27511970.0;RJ;Resende;2016;5
3908;7598;2751267;-22.27391;-51.50309;UNIDADE BASICA DE SAUDE II DR PLINIO ARANTES BARRETO;RUA OSCAR TOLEDO CESAR;336;CENTRO;(18) 3269-1080;19200000.0;SP;Pirapozinho;2016;5
3909;7311;2035464;-21.2923922882494;-50.339328516986896;UBS 03 DR ODILON DA SILVA NUNES ISABEL MARIN BIRIGUI;RUA JOSE PARPINELLI;1191;VILA ISABEL MARIN;(18)36446955;16204026.0;SP;Birigui;2016;5
3912;7539;2092433;-23.039;-49.708999999999996;PAS DE IRAPE CHAVANTES;RUA DO COMERCIO;286;IRAPE;14 3342-2436;18970000.0;SP;Chavantes;2016;5
3914;7267;3810453;-22.2950796548768;-44.935921904662706;UNIDADE DE SAUDE DA FAMILIA MANSOES;RUA NEUSA ANTUNES;06;PORTAL;35 33611190;37464000.0;MG;Itanhandu;2016;5
3921;7489;2077256;-23.446294069289497;-48.8852334022508;UNIDADE BASICA DE SAUDE ONOFRE LEME DE ALMEIDA;AV DAS POSSES;01;HOLAMBRA II;(14)37671465;18725000.0;SP;Paranapanema;2016;5
3924;7312;2054043;-23.434309959410896;-47.5083589553819;UNIDADE DE SAUDE DA FAMILIA PARQUE SAO BENTO SOROCABA;RUA BENEDITO DE OLIVEIRA LOUZADA;196;PRQ SAO BENTO;(15)32232359;18072060.0;SP;Sorocaba;2016;5
3925;7575;2794284;-22.117768671360196;-45.0533731031446;CENTRO DE SAUDE CARIOCA;JOSE BERNARDES;38;CARIOCA;33312126;37470000.0;MG;São Lourenço;2016;5
3927;7520;6082467;-23.6473125;-46.8508599936736;UBS JARDIM NOSSA SENHORA DE FATIMA;RUA SAO LOURENCO;246;JD NAYARA;4244-4927/4778-3296;6816600.0;SP;Embu das Artes;2016;5
3938;7497;2114380;-20.2324068546289;-41.849606037138706;POSTO DE SAUDE DE PINHEIRO DE MINAS MARTINS SOARES;R PRINCIPAL;S/N;CENTRO;(33)33422000;36972000.0;MG;Martins Soares;2016;5
3940;7452;2104016;-19.5935046672815;-41.967816352843;CENTRO DE SAUDE NOSSA SRA DAS GRACAS IMBE DE MINAS;AVENIDA CANDIDO;243;CENTRO;(33)33251462;35323000.0;MG;Imbé de Minas;2016;5
3941;7458;2688077;-22.9412770271295;-46.552913188933;ESF PEDRO MEGALE;RUA SENADOR ROBERTO SIMONSEN;71;PARQUE BRASIL;(11) 4034-5033;12906330.0;SP;Bragança Paulista;2016;5
3942;7469;2066890;-23.5028669;-47.5189325;UNIDADE DE SAUDE DA FAMILIA VILA SABIA SOROCABA;RUA DIONISIO BUENO SAMPAIO;91;VILA SABIA;(15)2330974;18022160.0;SP;Sorocaba;2016;5
3955;7529;2052296;-23.4343743324273;-46.51504039764271;UBS CIDADE MARTINS;RUA JAU;190;JD BELA VISTA;1124021767;7132460.0;SP;Guarulhos;2016;5
3960;7350;2140381;-19.168695674132604;-42.674701682306;CENTRO DE SAUDE DE JOANESIA;R JOAQUIM DIAS DE MOURA;21;CENTRO;(33)32521405;35194000.0;MG;Joanésia;2016;5
3962;7459;2034522;-21.344257593154303;-49.4975280761704;CS DE SALES;TRAVESSA DUQUE DE CAXIAS;34;CENTRO;(17)35571281;14980000.0;SP;Sales;2016;5
3966;7373;2221624;-21.7228138446802;-43.397841453550996;UBS JOQUEI CLUBE I PSF;RUA ANTONIO ARMANDO PEREIRA;140;JOQUEI CLUBE;(32)36907917;36083730.0;MG;Juiz de Fora;2016;5
3970;7228;3269892;-22.4958;-44.08266;UBSF VILA RICA JARDIM TIRADENTES DR OSWALDO RICHIERI;RUA VINTE;354;CONJ HAB VILA RICA;2433451666;27259480.0;RJ;Volta Redonda;2016;5
