index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
4321;8013;6586716;-3.9522349834441;-40.4728388786304;CENTRO DE SAUDE DA FAMILIA DE CARIRE SEDE II;TABELIAO OSMUNDO AGUIAR;01;CAIXA DAGUA;88 36461654;62184000.0;CE;Cariré;2016;5
4325;8281;2591294;-5.91820836067182;-44.556469917296106;UNIDADE BASICA DE SAUDE PAVIO;POVOADO PAVIO;S/N;ZONA RURAL;(99)35521221;65690000.0;MA;Colinas;2016;5
4326;8185;2409798;-6.10932111740095;-36.815936565398104;POSTO DE SAUDE DO JUCURI;VILA JUCURI;10;ZONA URBANA RURAL;;59335000.0;RN;Florânia;2016;5
4327;8144;5597447;-7.55694062556485;-35.0008025765419;CENTRO DE TESTAGEM E ACONSELHAMENTO CTA;TRAVESSA DOMINGO RAMOS;11;CENTRO;;55900000.0;PE;Goiana;2016;5
4330;8130;2479109;-4.82408165931688;-39.7867727279652;PROG SAUDE DA FAM DE IBUACO;DISTRITO IBUACU;S/N;CENTRO;0000000;63870000.0;CE;Boa Viagem;2016;5
4331;8377;6856020;-7.47699022293069;-37.2727489471425;ESF IPIRANGA II;TRAVESSSA JOSE JULIAO;100;CENTRO;38441055;56700000.0;PE;São José do Egito;2016;5
4332;8305;2552337;-5.26863055048591;-38.271940704379794;POSTO DE SAUDE DO SITIO RAPOSO;SITIO RAPOSO;S/N;ZONA RURAL;;62965000.0;CE;São João do Jaguaribe;2016;5
4333;8031;7490585;-3.66555230577084;-40.372810043335;CSF COHAB III;RUA JUCA PARENTE;S/N;COHAB III;88 36145416;62023090.0;CE;Sobral;2016;5
4334;8227;3394506;-3.78088474273671;-38.6018586158741;UAPS FERNANDO DIOGENES;RUA TEODORO DE CASTRO;S/N;GRANJA PORTUGUAL;(85)34883240;60541195.0;CE;Fortaleza;2016;5
4337;8388;2459515;-5.527743101119831;-47.383582592009105;UBS SANTO ANTONIO;RUA SANTO ANTONIO;S/N;SANTO ANTONIO;(99)35341828;65927000.0;MA;Davinópolis;2016;5
4338;8237;5462851;-1.9763588905333898;-44.766926765440594;UNIDADE BASICA DE SAUDE TEREZINHA DE JESUS FERREIRA;POVOADO GURUTIL;S/N;ZONA RURAL;;65265000.0;MA;Mirinzal;2016;5
4341;8258;2526417;-11.872930997579;-38.768077795004295;UNIDADE DE SAUDE DA FAMILIA DE BARRA;RUA OSCAR SANTANA;S/N;ZONA RURAL;(75)294 2109;48170000.0;BA;Água Fria;2016;5
4342;8279;2405415;-4.24309335434367;-42.2953398573464;PS SANTINHO JOSE DE RIBAMAR PEREIRA;SANTINHO;S/N;SANTINHO;(86)32421221;64100000.0;PI;Barras;2016;5
4345;8174;4027809;-13.5308325290676;-39.973819255827706;CENTRO DE SAUDE DE JAGUAQUARA;RUA JOSE EUFRASIO DE SOUZA;S/N;MURITIBA;(73)35342588;45345000.0;BA;Jaguaquara;2016;5
4346;8321;6186769;-13.8307459449682;-44.453773498535206;USF PARTEIRA DONA INES;RUA DOS BANDEIRANTES;S/N;CENTRO;;47690000.0;BA;Coribe;2016;5
4350;8318;2349914;-8.253554105758429;-36.6330313682545;PSF NOSSA SENHORA DE FATIMA;POVOADO DE GAVATA DOS GOMES;S/N;ZONA RURAL;(81)38341156;55240000.0;PE;Poção;2016;5
4352;8333;2356198;-8.70912255231174;-35.518557351191895;PSF NOSSA SENHORA DA CONCEICAO;RUA DANTAS BARRETO;S/N;B DA LAMA;(00)36815611;55550000.0;PE;Água Preta;2016;5
4353;8116;6044670;-14.8960769176479;-39.428150653838;USF CLARISMUNDO BISPO DE ALCANTARA;AVENIDA ANTONIO CARLOS MAGALAES;S/N;CENTRO;73 3248-2150;45750000.0;BA;Itapé;2016;5
4356;8023;7836163;-2.5608105;-44.195176200000006;UBS NOVA TERRA;RUA SIGNO DE CAPRICORNIO;S/N;NOVA TERRA;;65110000.0;MA;São José de Ribamar;2016;5
4361;8364;3532194;-7.844023704528579;-35.286433696745796;POSTO DE SAUDE DE VASSOURAS;MARGEM DA PE 90;S/N;ZONA RURAL;;55820000.0;PE;Lagoa do Carro;2016;5
4363;8142;6744133;-6.67982697486858;-42.972400188444794;UBS VALDINAR ALVES DOS SANTOS;POVOADO LAMEIRAO;S/N;ZONA RURAL;8935231621;65660000.0;MA;Barão de Grajaú;2016;5
4367;8183;2714582;-7.86018872703986;-35.5915023689903;UNIDADE DA SAUDE DA FAMILIA DE LAGOA FUNDA;SITIO LAGOA FUNDA;S/N;ZONA RURAL;(81)36481228;55720000.0;PE;João Alfredo;2016;5
4369;8381;2526751;-3.52284550666799;-41.2977790832508;UNIDADE BASICA DE SAUDE DE JUA DOS VIEIRAS;SITIO JUA DOS VIEIRAS;S/N;SITIO JUA DOS VIEIRA;;62300000.0;CE;Viçosa do Ceará;2016;5
4370;8181;2726114;-5.39564;-40.31145;PSF SEDE II SETENTA;RUA MARECHAU HUMBERTO;S/N;LIBERDADE;36751166;63640000.0;CE;Independência;2016;5
4371;8058;2604531;-7.422282145285321;-38.2189508765067;PSF I DR CARLOS FERNANDO DE CARVALHO;RUA ANGELICA SOARES;S/N;CENTRO;(83)34931031;58993000.0;PB;Boa Ventura;2016;5
4372;8253;2356724;-6.97095394134501;-34.834234714507;USF CENTRO;RUA MARIA NAZARE JORGE DE SENA;67;CENTRO;;58100595.0;PB;Cabedelo;2016;5
4374;8189;6878539;-10.3338242957772;-38.3667744786613;USF MARIA ARISTIDES;POVOADO LAGOA DO BADICO;S/N;ZONA RURAL;(75)32921020;48455000.0;BA;Novo Triunfo;2016;5
4375;8024;2520079;-12.6057132519817;-38.9687185313515;UNIDADE DE SAUDE DA FAMILIA JOSE AUGUSTO ALMEIDA ALVES;AV EDVALDO FRANCISCO DE SANTANA;S/N;SALVA VIDAS;7534384087;44360000.0;BA;São Félix;2016;5
4378;8099;5046009;-2.78087139129631;-42.8390622138965;UNIDADE BASICA DE SAUDE CIDADE NOVA;RUA PRINCIPAL;S/N;CIDADE NOVA;;65590000.0;MA;Barreirinhas;2016;5
4382;8123;2720183;-8.972760000000001;-35.92771;UNIDADE DE SAUDE DA FAMILIA DR DOUGLAS LINS DE ARAUJO;CENTRO;S/N;CENTRO;(82) 2031217;57890000.0;AL;Ibateguara;2016;5
4384;8335;2529688;-7.15005040168741;-45.7129955291735;UNIDADE BASICA DE SAUDE SAO LUIS GONZAGA;VALE VERDE;S/N;POVOADO;(98);65840000.0;MA;São Raimundo das Mangabeiras;2016;5
4387;8127;2372924;-4.56706647;-37.772752598911296;UNIDADE BASICA DE SAUDE NOSSA SENHORA DE FATIMA;RUA GUSTAVO PEREIRA DO NASCIMENTO;S/N;N SRA DE FATIMA;4211428;62800000.0;CE;Aracati;2016;5
4392;8316;2802228;-15.6639544195388;-38.9498940110207;UNIDADE DE SAUDE DA FAMILIA DR SOCRATES REZENDE;AV LOURIVAL A DO VALE;215;SOCRATES REZENDE;(73) 3284 1561;45860000.0;BA;Canavieiras;2016;5
4396;8001;7064632;-6.11913978951295;-37.8126668930054;UNIDADE BASICA DE SAUDE AMARO BANDEIRA DE ARAUJO;RUA AGOSTINHO FONSECA;S/N;CENTRO;(84) 3396 - 0235;59805000.0;RN;Lucrécia;2016;5
4398;8136;2456117;-5.51153182983382;-47.4613451957689;UBS VILA LOBAO;RUA ANTONIO DE MIRANDA;S/N;VILA REDENCAO;;65910030.0;MA;Imperatriz;2016;5
4401;8323;175;-8.29317;-35.03458;USF SUAPE;RUA JOSE MIGUEL DE SANTANA;14;SUAPE;(81)35127000;54505000.0;PE;Cabo de Santo Agostinho;2016;5
4403;8344;2526840;-3.8484914352165402;-40.9071439279714;UNIDADE BASICA DE SAUDE DA FAMILIA DE JABURUNA;DISTRITO DE JABURUNA;S/N;JABURUNA;0000000;62350000.0;CE;Ubajara;2016;5
4404;8383;2473933;-5.51623106002792;-36.3760757446278;UNIDADE BASICA BARRAGEM;AVENIDA JOAQUIM INACIO CAMARA;S/N;SAO FRANCISCO;;59530000.0;RN;Pedro Avelino;2016;5
4405;8214;2711354;-8.81413799010684;-35.1990859873173;CASA DE PARTO DR HENRIQUE VILA NOVA PS VILA CARIMA;VILA CARIMA;S/N;ZONA RURAL;;55560000.0;PE;Barreiros;2016;5
4408;8317;2322307;-8.012144565582041;-37.0984911918629;USF 11;SITIO CACIMBA DE CIMA;S/N;ZONA RURAL;;58500000.0;PB;Monteiro;2016;5
4415;8306;2366495;-6.52843236923199;-42.5098586082446;PS CHAPADINHA;CHAPADINHA;S/N;ZONA RURAL;;64480000.0;PI;Arraial;2016;5
4416;8055;2564467;-7.30717212691267;-39.3023163692257;POSTO DE SAUDE CENTRAL;AVENIDA COSTA CAVALCANTE;S/N;CENTRO;(88)3532 1275;63180000.0;CE;Barbalha;2016;5
4417;8044;6226299;-4.37039380697671;-38.8094409691659;POSTO DE SAUDE DE BULANDEIRA;BULANDEIRA 1;12;BULANDEIRA;85-33375517;62750000.0;CE;Aracoiaba;2016;5
4418;8274;4028465;-12.7315127849575;-38.635718822478104;CENTRO DE SAUDE DE MARIA GUARDA;ILHA DE MARIA GUARDA;001;ILHA;(71) 3604-1644;42600000.0;BA;Madre de Deus;2016;5
4422;8311;2482460;-3.8183927536009596;-38.4510755538929;UAPS GALBA ARAUJO 6;AV RECREIO;S/N;LAGOA REDONDA;;60831600.0;CE;Fortaleza;2016;5
4423;8359;5522536;-12.7985588166735;-40.3555115933418;UNIDADE BASICA DE SAUDE DA FAMILIA DE JOAO AMARO II;JOSE ANTONIO DE QUEIROZ;69;JOAO AMARO;(75) 3341-2186;46860000.0;BA;Iaçu;2016;5
4426;8232;2588862;-5.19106149673447;-42.7580380439746;UNIDADE BASICA DE SAUDE MARIA DE JESUS CARVALHO PORTO ALEGRE;RUA MANOEL VICTOR CORDEIRO RUA PORTO ALEGRE;S/N;CONJUNTO PORTO ALEGR;(86) 32159197;64039695.0;PI;Teresina;2016;5
4427;8329;2321971;-7.310763081857901;-38.5164953050679;UBSF II VIANA;DISTRITO DE VIANA;S/N;DISTRITO DE VIANA;(83)34905033;58960000.0;PB;Bonito de Santa Fé;2016;5
4428;8187;2637847;-7.827179431915059;-34.9051308631887;USF BEIRA MAR I;RUA EUDES FRANCISCO DA SILVA;114;CENTRO;(81)35431772;53610000.0;PE;Igarassu;2016;5
4430;8140;6993508;-4.09371614456165;-38.4908151626576;UNIDADE BASICA DE SAUDE DO MANGUEIRAL;RUA ANTONIO CESARIO;200;MANGUEIRAL;853336050;62880546.0;CE;Horizonte;2016;5
4431;8280;3345912;-12.60419;-38.9626;USF ARISTIDES NOVIS;RUA MARTINS GOMES;S/N;CENTRO;07534251207;44300000.0;BA;Cachoeira;2016;5
4432;8313;4020308;-10.1070867701112;-36.6534169311524;POSTO DE SAUDE DE TAPERA;POVOADO TAPERA;S/N;ZONA RURAL;( );57280000.0;AL;Igreja Nova;2016;5
4438;8190;6816150;-11.498962848692301;-39.538223449707104;UNIDADE DE SAUDE DA FAMILIA OURO VERDE;RUA JUVENAL CARNEIRO;S/N;ZONA RURAL;;48895000.0;BA;São Domingos;2016;5
4441;8138;2611287;-4.17467594146716;-40.096342563628;UNIDADE BASICA DE SAUDE DE LOGRADOUROS;DITRITO DE LOGRADOUROS;S/N;ZONA RURAL;;62280000.0;CE;Santa Quitéria;2016;5
4442;8225;5149568;-10.7387816905972;-38.9810585975636;UNIDADE DE SAUDE DA FAMILIA DE MACETE;POVOADO MACETE;S/N;MECETE;;48830000.0;BA;Quijingue;2016;5
4444;8346;2459035;-2.0740771293639497;-44.5452046394335;U B SAUDE DE GENIPAUBA PSFSB;POVOADO DE GENIPAUBA;S/N;CENTRO;;65255000.0;MA;Guimarães;2016;5
4447;8271;2325667;-8.50058555603003;-44.569430351255996;PS SAO FRANCISCO PSF;POVOADO SAO FRANCISCO;S/N;ZONA RURAL;35681245;64925000.0;PI;Palmeira do Piauí;2016;5
4448;8269;4028988;-11.969336271285698;-40.9724164009082;USF DE DUAS BARRAS;DUAS BARRAS DO MORRO;S/N;DUAS BARRAS;;44850000.0;BA;Morro do Chapéu;2016;5
4449;8249;2304996;-11.449645864775901;-41.4371632791237;UNIDADE DE SAUDE DA FAMILIA DE BELO CAMPO;PRACA DO COMERCIO;S/N;POVOADO;;44910000.0;BA;América Dourada;2016;5
4450;8176;752;-8.08758974075294;-34.889702796935;US 119 CS PROF JOSE CARNEIRO LEAO;RUA MARQUES DE ALEGRETE;S/N;PINA;(81) 33554428;51110380.0;PE;Recife;2016;5
4451;8017;2356392;-8.82788502205398;-36.0119895299569;UNIDADE DE SAUDE DA FAMILIA VILA CRUZEIRO;RUA ANTONIO SIMOES;S/N;ZONA RURAL;;55415000.0;PE;Quipapá;2016;5
4453;8400;6798497;-5.03964687906943;-44.5782279968262;UNIDADE BASICA DE SAUDE SAO JOSE;RUA PIAUI;S/N;CENTRO;;65762000.0;MA;São José dos Basílios;2016;5
4455;8202;2389991;-12.733796709634099;-39.1285019338264;USF ARACA;ARACA;S/N;ZONA RURAL;;44380000.0;BA;Cruz das Almas;2016;5
4458;8362;2719746;-9.05109;-35.39959;UBS MARIA DA PENHA AIRES DE OLIVEIRA;RUA ALTO DA FORCA;S/N;CENTRO;;57900000.0;AL;Porto Calvo;2016;5
4459;8330;2415038;-7.23175278993044;-39.4083902977886;POSTO DE SAUDE DE SANTA FE UNIDADE OBSTETRICA;DISTRITO DE SANTA FE;S/N;CENTRO;(88)5233376;63136000.0;CE;Crato;2016;5
4461;8224;2304619;-11.0902369022366;-43.14155101776;CENTRO DE SAUDE DR FABRICIANO TEIXEIRA;RUA DAS FLORES;100;ALTO DA SANTA CRUZ;(74)6622262;47100000.0;BA;Barra;2016;5
4464;8210;2562715;-6.92463755607585;-39.5714449882496;CENTRO DE SAUDE PAULO SARASATEE;RUA ARACY FREITAS FRANCELINO;S/N;BOA VISTA;(88)35441258;63185000.0;CE;Farias Brito;2016;5
4470;8384;2565668;-5.42256832122787;-39.4481921195972;UNIDADE BASICA DE SAUDE RAIMUNDO FELIX DE SOUSA;VILA DE PAUS BRANCO;S/N;ZONA RURAL;0000000;63800000.0;CE;Quixeramobim;2016;5
4471;8204;2638290;-8.10581;-35.29998;U S F BELA VISTA I;RUA UM;100;BELA VISTA;(81)35234050;55602120.0;PE;Vitória de Santo Antão;2016;5
4476;8104;2390442;-4.64689493179308;-44.3350052833544;UNIDADE BASICA DE SAUDE DA FAMILIA SANTA ROSA;BR 135;S/N;ZONA RURAL;(98) 36651134;65735000.0;MA;Capinzal do Norte;2016;5
4478;8160;2804964;-17.61596;-39.865390000000005;PSF 02 SEDE;AV MINISTRO ADALICIO NOGUEIRA;S/N;TANCREDO NEVES;(73)297 1470;45900000.0;BA;Caravelas;2016;5
4479;8106;2404702;-10.1550364494321;-45.186488628386094;PS SANTA MARTAPSF;LOC SANTA MARTA;S/N;SANTA MARTA;(89)35732976;64980000.0;PI;Corrente;2016;5
4480;8154;2342359;-6.97578191757182;-35.8157730102529;UBSF II MARIA AUGUSTA LAUREANO;AV MONS RUI BARREIRA VIEIRA;52;LAGOA DO MATO;;58398000.0;PB;Remígio;2016;5
4481;8240;2408147;-5.807679891586139;-35.2422308921804;USF MONTE LIBANO;RUA MATUZALEM;S/N;QUINTAS;32328440;59060070.0;RN;Natal;2016;5
4484;8265;4026926;-16.575836056751303;-39.5532377750796;ESFSB MONTE PASCOAL;PRACA DE MONTE PASCOAL;1;CENTRO;(73)6787086;45848000.0;BA;Itabela;2016;5
4489;8349;2421895;-11.022118774904099;-37.4777553588879;U S F DO POV SAO BENTO;POVOADO SAO BENTO;S/N;POVOADO;(79)07613030;49390000.0;SE;Salgado;2016;5
4493;8290;2460319;-2.67561078071586;-43.871068954466494;UBS DE SALGADO;AVENIDA PRINCIPAL;S/N;SALGADO;;65170000.0;MA;Icatu;2016;5
4495;8397;2526972;-3.120707025;-40.1516436427496;CENTRO DE SAUDE DA FAMILIA MARIA ZENAIDE OSTERNO;TRIANGULO;015;TRIANGULO;(88)36644123;62560000.0;CE;Marco;2016;5
4496;8207;3988112;-8.113;-35.015;USF PRAIA DO SOL;RUA A;S/N;BARRA DE JANGADA;81 3468-2674;54470290.0;PE;Jaboatão dos Guararapes;2016;5
4500;8156;3850153;-12.8892803192135;-38.401529788969796;USF YOLANDA PIRES;RUA DIRETA DA FAZENDA GRANDE I;S/N;FAZENDA GRANDE I CAJ;(71) 3611-5369/5371;41340100.0;BA;Salvador;2016;5
4505;8357;2009099;-9.387699365615571;-37.986366748808706;UNIDADE BASICA DE SAUDE ANGELITA OLIVEIRA SOUZA;RUA NOSSA SENHORA DO ROSARIO;S/N;PEDRA VELHA;;57480000.0;AL;Delmiro Gouveia;2016;5
4506;8299;5766583;-11.550126110504902;-41.1590965077636;USF PEDRA GRANDE;RUA JOAO MOREIRA;S/N;CENTRO;74 3653 1178;44850000.0;BA;Morro do Chapéu;2016;5
4509;8373;2523353;-12.1739309742328;-39.264106750488295;UNIDADE DE SAUDE DA FAMILIA LAGOA DA CAICARA;POV LAGOA DA CAICARA;S/N;LAGOA DA CAICARA;(75)36091204;44660000.0;BA;Serra Preta;2016;5
4510;8337;5746779;-3.3656895160674103;-42.435657978056604;UBSF FAVEIRA;RUA BERNARDO LIMA;S/N;FAVEIRA;98-3477-1230;65550000.0;MA;São Bernardo;2016;5
4513;8071;2368811;-4.40227746963488;-42.5974273681628;PS DE CUPINS;CUPINS;S/N;CUPINS;(83)32441165;64130000.0;PI;Miguel Alves;2016;5
4514;8177;6414389;-10.666749914865699;-39.496605006460705;USF SITIO DAS FLORES;POVOADO SITIO DAS FLORES;S/N;ZONA RURAL;3274-1346;48840000.0;BA;Cansanção;2016;5
4515;8193;6132278;-2.78228759765617;-42.3094010353076;UBSF DE COMUM;RODOVIA MA 034;S/N;COMUM;98-34791562;65580000.0;MA;Tutóia;2016;5
4517;8188;2713594;-7.891430000000001;-34.90788;USF DESTERRO I;RUA ROSA PEREIRA DA CRUZ;S/N;ALTO SAO MIGUEL;(81)35424798;53550150.0;PE;Abreu e Lima;2016;5
4520;8385;2608596;-7.3793363571164905;-35.626151561736;UNID DE SAUDE DA FAMILIA PSF I;RUA MARIA LACERDA CAVALCANTE;02;CENTRO;83 33981220;58378000.0;PB;Itatuba;2016;5
4521;8208;3775429;-5.505456265773821;-35.262074868072;UBS SELMA PEREIRA DE ARAUJO;DISTRITO DE DOM MARCOLINO;S/N;DOM MARCOLINO;;59580000.0;RN;Maxaranguape;2016;5
4527;8324;2372037;-3.87696445102036;-38.6244186465865;UBS MARIA DAS GRACAS MAXIMIANO;OSVALDO RIZATO;S/N;JARDIM BANDEIRANTE;(85)3392-8586;61934210.0;CE;Maracanaú;2016;5
4528;8292;2399229;-7.107574939727581;-34.8609924316396;CENTRO DE SAUDE DE MANDACARU;RUA MASCARENHAS DE MORAIS;S/N;MANDACARU;(83) 32244-3023;58027000.0;PB;João Pessoa;2016;5
4532;8121;2387255;-9.519653320312221;-43.0078053474414;POSTO DE SAUDE DE CAMPO ALEGRE DE LOURDES;R TANCREDO NEVES;S/N;CENTRO;74-35332722;47220000.0;BA;Campo Alegre de Lourdes;2016;5
4536;8053;7292341;-5.19442717974169;-40.667521655559504;UBS DE MARATOAN;RUA GUSTAVO BARROSO;2090;MARATOAN;88-36923355;63700000.0;CE;Crateús;2016;5
4537;8277;3979520;-13.6038802791088;-39.1039530105591;UNIDADE DE SAUDE DA FAMILIA DE SAO BENEDITO II;POVOADO DE SAO BENEDITO;S/N;CENTRO;;45440000.0;BA;Nilo Peçanha;2016;5
4538;8248;3905772;-12.028406888033302;-38.867161807705294;USF JOSE RONALDO DE CARVALHO;POVOADO RODEADOR;S/N;ZONA RURAL;;44260000.0;BA;Santanópolis;2016;5
4539;8394;2307693;-4.48558688163744;-44.9531793594347;UNIDADE BASICA DE SAUDE JULIA ARRUDA CENTRO DO AGUIAR;POVOADO CENTRO DO AGUAR;10;POVOADO CENTRO DO AG;(98)6341101;65710000.0;MA;Lago do Junco;2016;5
4542;8287;2450518;-2.84577012062064;-44.8114514350878;U B S DE ITABIQUARI PSF;POVOADO DE AGUA LIMPA;S/N;ZONA RURAL;;65220000.0;MA;São Vicente Ferrer;2016;5
4549;8221;2604876;-7.3020029067991;-38.1504106521595;UBSF II DR FRANCISCO N LIMA;RUA SANTO ANTONIO;03;CENTRO;(83)4512682;58780000.0;PB;Itaporanga;2016;5
4551;8182;2714140;-7.897060000000001;-34.89966;USF MATINHA;VILA DA COHAB;S/N;MATINHA;3542-4467;53580300.0;PE;Abreu e Lima;2016;5
4554;8022;2458632;-2.62618303298943;-44.146327972410795;UNIDADE BASICA DE SAUDE DO JUSSATUBA;ESTRADA DO JUSSATUBA;S/N;JUSSATUBA;;65110000.0;MA;São José de Ribamar;2016;5
4558;8393;2367432;-3.74225509621994;-42.3090633949589;UNIDADE BASICA DE SAUDE FRANCISCO ALVES CAVALCANTE;VILA SAO PEDRO;S/N;ZONA RURAL;(86)3821188;64178000.0;PI;Morro do Chapéu do Piauí;2016;5
4559;8150;2638282;-8.130989999999999;-35.294090000000004;U S F JARDIM IPIRANGA;RUA CONEGO AMERICO PITA;100;JARDIM IPIRANGA;(81)35239247;55614580.0;PE;Vitória de Santo Antão;2016;5
4565;8042;2368749;-4.25947666168201;-42.81378507614011;PSF REMANSO;REMANSO;S/N;ZONA RURAL;(86)32441165;64130000.0;PI;Miguel Alves;2016;5
4569;8034;2604469;-7.02332139015177;-37.2819542884816;UNIDADE DE SAUDE DA FAMILIA JOSE MAURICIO CAJUAZ;RUA PEDRO II;S/N;BELO HORIZONTE;(83) 3421-6138;58704038.0;PB;Patos;2016;5
4576;8026;2510456;-12.877997054567;-38.757943950869006;USF DA CONCEICAO;RUA DA PRACA;20;CENTRO;75 36596272;44450000.0;BA;Salinas da Margarida;2016;5
4577;8368;6557295;-7.24397610386384;-42.53853198700521;PS DE MELANCIAS PSF;LOCALIDADE MELANCIAS;S/N;ZONA RURAL;(89)3558-1232;64550000.0;PI;São Francisco do Piauí;2016;5
4581;8285;2798514;-7.13580250740031;-34.9172329902639;USF ALTO DO MATEUS I;RUA JOAO MARINHO DA SILVA;S/N;ALTO DO MATEUS;(83) 3218-9243;58090460.0;PB;João Pessoa;2016;5
4584;8132;2345412;-7.59978175163247;-40.1090240478504;USF 04 ROMAO RODRIGUES DE OLIVEIRA;VILA CACIMBA NOVA;1;VILA CACIMBA NOVA;(81)38781142;56220000.0;PE;Bodocó;2016;5
4585;8307;2346206;-8.020521767497598;-34.9957213563856;USF SANTA MONICA;RUA SENADOR POMPEU;20;SANTA MONICA;(81)34589157;54783200.0;PE;Camaragibe;2016;5
4586;8158;2305038;-11.449645864775901;-41.4371632791237;USF UNIDADE DE SAUDE DA FAMILIA DE IPANEMA;RUA DA CAIXA DAGUA;S/N;CENTRO;;44910000.0;BA;América Dourada;2016;5
4587;8124;2461374;-5.1748701;-47.783686100000004;CENTRO DE SAUDE CIDELANDIA;RUA MONTE SIAO;S/N;CENTRO;;65921000.0;MA;Cidelândia;2016;5
4591;8218;4030;-12.970999999999998;-38.510999999999996;UBS RODRIGO ARGOLO;RUA PERNAMBUCO;S/N;TANCREDO NEVES;(71)3202-1271;41205140.0;BA;Salvador;2016;5
4593;8314;2423618;-10.5400847468846;-37.541876248680296;CENTRO DE SAUDE 1;RUA JOSE ROSENDO DOS SANTOS;171;CENTRO;(79)34471341/1638;49514000.0;SE;Frei Paulo;2016;5
4594;8157;2482320;-3.77636790275563;-38.5607242584217;UAPS PARANGABA;RUA BETEL;1895;DENDE;(85)32927624;60714612.0;CE;Fortaleza;2016;5
4596;8358;2561662;-3.6856731098419906;-39.5835332386222;PSF DE BELA VISTA;RUA ALVARO BASTOS;S/N;BELA VISTA;33461220;62600000.0;CE;Itapagé;2016;5
4606;8179;6735444;-9.74037980462473;-41.8909969156275;UNIDADE DE SAUDE DA FAMILIA DR ELIOMAR CAVALCANTE DE ARAUJO;RUA SAO DOMINGOS;S/N;CICERO BORGES;;47350000.0;BA;Sento Sé;2016;5
4610;8309;2452677;-2.53563165664665;-44.59245443343989;UNIDADE DE SAUDE DA FAMILIA DO JAPEU;POVOADO JAPEU;S/N;POVOADO JAPEU;;65250000.0;MA;Alcântara;2016;5
4611;8374;2324687;-6.994171137544191;-41.136157336500204;UBS DIOGO PSF;DIOGO;S/N;ZONA RURAL;;64645000.0;PI;Francisco Santos;2016;5
4612;8379;2449730;-4.460588693618639;-43.8995003700243;UBS MARIA DAS NEVES;PRACA PR JOSE PELEGRINNI;S/N;NOVA JERUSALEM;(98)6613512;65400000.0;MA;Codó;2016;5
4614;8391;2608170;-6.75404906272869;-35.5662417411794;USF DE ROMA;SITIO ROMA;S/N;DISTRITO;(83)3671125;58220000.0;PB;Bananeiras;2016;5
4617;8080;7191111;-7.490189999999999;-38.98488;PSF DA LAGOA DO MATO II;SITIO LAGOA DO MATO II RODOVIA SANTOS DUMONT;S/N;ZONA RURAL;88 3531 1830;63260000.0;CE;Brejo Santo;2016;5
4619;8178;2526794;-7.5610291957852995;-39.077703952788205;UBS SIMIAO GOMES DA COSTA;SITIO MOREIRA;S/N;SITIO MOREIRA;5571242;63270000.0;CE;Porteiras;2016;5
4624;8392;4030540;-13.6694276332851;-42.8545761108386;USF DE BOTUQUARA;POVOADO DE BOTUQUARA;15;ZONA RURAL;;46470000.0;BA;Riacho de Santana;2016;5
4628;8039;2313588;-6.7542314529417;-38.217680454253;ESF XI ANGELIM;RUA JOAO MOREIRA;135;ANGELIM;;58800400.0;PB;Sousa;2016;5
4630;8345;2562669;-4.58383083343493;-39.4702720642078;UNIDADE DE PSF V BANDEIRA;VILA BANDEIRA NOVO;S/N;DISTRITO DE BANDEIRA;34362013;62720000.0;CE;Itatira;2016;5
4631;8793;2562537;-3.6548638343809996;-38.765945434569204;U A P S TECLA GONZAGA SALES;ESTRADA DO GARROTE;S/N;TABULEIRO GRANDE;85-33428023;61600040.0;CE;Caucaia;2016;5
4632;8782;2552205;-5.15023902;-38.0990948704529;POSTO DE SAUDE DAVI CARLOS DOS SANTOS;QUILOMETRO 60;S/N;QUILOMETRO 60;(88)4234168;62930000.0;CE;Limoeiro do Norte;2016;5
4633;8679;2334631;-6.852714999999999;-35.4899649848849;UBS SANTA TEREZINHA DR JOAO SOARES;PRACA DA JUVENTUDE;S/N;SANTA TEREZINHA;( );58200000.0;PB;Guarabira;2016;5
4634;8766;2463563;-6.0456502553942695;-43.521480560302706;UNIDADE BASICA DE SAUDE LINO FREITAS DO CARMO;RUA PRINCIPAL;S/N;POVOADO BURITI DOS N;(99)34921140;65683000.0;MA;Lagoa do Mato;2016;5
4637;8448;2687844;-6.10956788063032;-38.209075927733295;UBS VEREADORA JOANA CACILDA DE BESSA;RUA JOAQUIM TORQUARTO;S/N;CENTRO;(84)03512215;59900000.0;RN;Pau dos Ferros;2016;5
4639;8776;2344785;-7.99266007532292;-34.8613103898235;USF BEIRA MANGUE I E II;RUA CINCO;S/N;RIO DOCE;(81)34322587;53070191.0;PE;Olinda;2016;5
4645;8556;2412748;-14.865763141379302;-39.5915412034881;UNIDADE SAUDE DA FAMILIA ISRAEL MENDONCA;AVENIDA SAO VICENTE DE PAULA;S/N;CENTRO;(73) 32422077;45745000.0;BA;Ibicaraí;2016;5
4646;8445;2529912;-2.8257286548613703;-42.514021396635705;UBSF DE SAO JOSE;POV SAO JOSE;S/N;SAO JOSE;;65585000.0;MA;Paulino Neves;2016;5
4650;8551;3470253;-8.11016;-34.9366;US 312 PSF VILA DO SESI;RUA PROF FERNANDO MOTA;217;IBURA;(81) 33556246;51230250.0;PE;Recife;2016;5
