index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
3882;7424;2221705;-21.730914115905104;-43.340163230894696;UBS MARUMBI PSF;R BARAO DO RETIRO;1472;MARUMBI;(32)36907802;36051470.0;MG;Juiz de Fora;2016;5
3884;7299;2141132;-18.9599025249476;-49.4557714462266;POSTO DE SAUDE TANCREDO MARQUEZ DE ANDRADE;RUA PRESIDENTE ROOSEVELT;1225;MARIA VILELA;3432688927;38301056.0;MG;Ituiutaba;2016;5
3899;7294;2775336;-20.7458353042597;-46.745817661284;PSF CELESTINA ALVES BANDEIRA ITAU;AV BENEDITO DAMASCENO DA SILVA;279;SAGRADA FAMILIA;(35)35364499;37975000.0;MG;Itaú de Minas;2016;5
3901;7220;2191865;-19.8647379639463;-44.60538018789371;UBS SAO CRISTOVAO;RUA AZARIAS GOMES DE OLIVEIRA;304;SAO CRISTOVAO;37 3236 1959;35660001.0;MG;Pará de Minas;2016;5
3903;7290;2120216;-16.5647864341731;-41.500124931334206;UNIDADE BASICA DE SAUDE DE ITAOBIM;RUA DA BAHIA;408;CENTRO;;39625000.0;MG;Itaobim;2016;5
3905;7514;2102080;-16.651464700698398;-46.270852088926894;CENTRO DE SAUDE DOM BOSCO;RUA MARIA ALVES;525;CENTRO;(38) 9 999135001;38654000.0;MG;Dom Bosco;2016;5
3914;7267;3810453;-22.2950796548768;-44.935921904662706;UNIDADE DE SAUDE DA FAMILIA MANSOES;RUA NEUSA ANTUNES;06;PORTAL;35 33611190;37464000.0;MG;Itanhandu;2016;5
3925;7575;2794284;-22.117768671360196;-45.0533731031446;CENTRO DE SAUDE CARIOCA;JOSE BERNARDES;38;CARIOCA;33312126;37470000.0;MG;São Lourenço;2016;5
3938;7497;2114380;-20.2324068546289;-41.849606037138706;POSTO DE SAUDE DE PINHEIRO DE MINAS MARTINS SOARES;R PRINCIPAL;S/N;CENTRO;(33)33422000;36972000.0;MG;Martins Soares;2016;5
3940;7452;2104016;-19.5935046672815;-41.967816352843;CENTRO DE SAUDE NOSSA SRA DAS GRACAS IMBE DE MINAS;AVENIDA CANDIDO;243;CENTRO;(33)33251462;35323000.0;MG;Imbé de Minas;2016;5
3960;7350;2140381;-19.168695674132604;-42.674701682306;CENTRO DE SAUDE DE JOANESIA;R JOAQUIM DIAS DE MOURA;21;CENTRO;(33)32521405;35194000.0;MG;Joanésia;2016;5
3966;7373;2221624;-21.7228138446802;-43.397841453550996;UBS JOQUEI CLUBE I PSF;RUA ANTONIO ARMANDO PEREIRA;140;JOQUEI CLUBE;(32)36907917;36083730.0;MG;Juiz de Fora;2016;5
3985;7592;2102099;-19.032922983169;-46.154530048369;CENTRO DE SAUDE DE ARAPUA;RUA ANTONIO PRUDENCIO PAULA;40;CENTRO;(34)38561240;38860000.0;MG;Arapuá;2016;5
4005;7230;2139650;-15.874031782149801;-42.5071120262134;UBS JARDIM;FAZENDA JARDIM;S/N;ZONA RURAL;;39530000.0;MG;Rio Pardo de Minas;2016;5
4024;7530;2196387;-18.9408129613496;-46.9974382401645;UBS MORADA NOVA;AV JACARANDAS;3399;MORADA NOVA;(34)38315928;38748670.0;MG;Patrocínio;2016;5
4045;7297;7690649;-18.892360098093604;-48.3073219656944;UBSF JARDIM BRASILIA II;RUA BIOT SANTOS;100;JARDIM BRASILIA;;38401086.0;MG;Uberlândia;2016;5
4052;7800;6247415;-19.311298933699998;-47.5271443343503;UAPS GERALDO AFONSO DA SILVA;AVENIDA JOAQUIM HONORIO DA SILVA;280;SAO JUDAS TADEU;;38175000.0;MG;Santa Juliana;2016;5
4055;7831;2102056;-17.843416929244498;-46.5139460563646;CENTRO S LAGOA GRANDE COM LEITO DE OBSERVACAO;RUA PRESIDENTE OLEGARIO;615;PLANALTO;(34)38611442;38755000.0;MG;Lagoa Grande;2016;5
4056;7783;2148005;-19.2755877971644;-44.403197765349;UNIDADE BASICA DE SAUDE DR JOSE TEOFILO PEREIRA SIMOES;PRACA MANOEL ANTONIO DA SILVA;211;CENTRO;(31)37141133;35774000.0;MG;Paraopeba;2016;5
4059;7977;2112620;-20.3867763678658;-43.50644751971371;OURO PRETO UNIDADE BASICA DE SAUDE VEREDAS;RUA VEREADOR JULIO FORTES;S/N;SANTA RITA;(31)35593280;35409000.0;MG;Ouro Preto;2016;5
4089;7785;2184842;-14.7559221144299;-43.93676152235311;EQUIPE PSF SAO JOSE DAS TRAIRAS;SAO JOSE DAS TRAIRAS;S/N;SAO JOSE DAS TRAIRAS;;39460000.0;MG;Manga;2016;5
4090;7714;3306100;-16.395139999999998;-46.91725;UNIDADE DE SAUDE ESF NOVO HORIZONTE;RUA JOSE DE MELO;186;NOVO HORIZONTE;(38)36775049;38610000.0;MG;Unaí;2016;5
4096;7638;2117207;-20.507416572351698;-44.394495906352994;PIEDADE DOS GERAIS CENTRO DE SAUDE JOSE DE AVILA E SILVA;NOSSO SENHOR DO BONFIM;329;CENTRO;(31)35781107;35476000.0;MG;Piedade dos Gerais;2016;5
4099;7906;2155753;-19.220957177094398;-45.00187085850679;UNIDADE BASICA DE SAUDE VOLTA DO BREJO;RUA TOGALMA SOARES MACIEL;357;VOLTA DO BREJO;(37)35234469;35640000.0;MG;Pompéu;2016;5
4102;7721;2209470;-17.4091656808734;-41.222096610120104;POSTO DE SAUDE DE AMERICANIHA DE NOVO ORIENTE DE MINAS;RUA LONDRINA;201;AMERICANINHA;(33)35327010;39817000.0;MG;Novo Oriente de Minas;2016;5
4121;7815;5502721;-16.2247956209704;-41.47630906692;UNIDADE DE SAUDE 06 ALIANCA;AVENIDA LUIZ TANURE;S/N;ALIANCA;3337531595;39620000.0;MG;Medina;2016;5
4122;7720;2209497;-17.4095320701594;-41.179525852202204;POSTO DE SAUDE DE FREI GONZAGA;PRACA TANCREDO NEVES;S/N;CENTRO;(33)5328103;39817000.0;MG;Novo Oriente de Minas;2016;5
4166;7678;2208725;-21.231367431896103;-42.2601856954861;UNIDADE MISTA DE SAUDE DE BARAO DO MONTE ALTO;RUA OTONIO ANTUNES;S/N;CENTRO;(32)37271118;36870000.0;MG;Barão de Monte Alto;2016;5
4208;7661;2156504;-19.4508862495417;-44.7481942176806;UNIDADE CANDIDO GONCALVES DOS REIS;AV DR ARTHUR SILVA BERNARDES;203;CENTRO;(37)32741203;35669000.0;MG;Papagaios;2016;5
4216;7621;2111136;-15.594542347344401;-43.606022262399705;POSTO SAUDE BARREIRO DO RIO VERDE;RUA JOSE DE PAULA COSTA;100;BARREIRO DO RIO VERD;(38)36258103;39458000.0;MG;Verdelândia;2016;5
4217;7949;2145510;-19.168891649263802;-47.670570749698;CENTRO DE SAUDE DR JOSE SOARES DE FARIA;AV FLORIANO PEIXOTO;1464;CENTRO;(34)33561400;38160000.0;MG;Nova Ponte;2016;5
4225;7926;2193868;-15.155338588724199;-42.873165494039505;UNIDADE BASICA DE SAUDE EUTIMIA ANTUNES JORGE;RUA RUI BARBOSA;365;PERNAMBUCO;;39500000.0;MG;Monte Azul;2016;5
4230;7955;3328392;-21.8380844593042;-44.8090696334826;USF SAUDE COMUNIDADE CENTRO;RUA MARIA CANDIDA PEREIRA MACIEL;S/N;CENTRO;(35)33462235;37445000.0;MG;Cruzília;2016;5
4232;7679;2212609;-22.7417635917657;-46.3750505447374;UBS DE TOLEDO;RUA BENJAMIN MACEDO;467;CENTRO;(35)34361127;37630000.0;MG;Toledo;2016;5
4234;7791;2209462;-17.4091656808734;-41.222096610120104;CENTRO DE SAUDE SINVALDO RAMALHO DOS SANTOS;RUA SETE DE SETEMBRO;77;CENTRO;(33)532-8103;39817000.0;MG;Novo Oriente de Minas;2016;5
4236;7978;2196522;-18.9408129613496;-46.9974382401645;UBS SANTA TEREZINHA;RUA OSCAR RODARTE;1604;SANTA TEREZINHA;(34)38317289;38742078.0;MG;Patrocínio;2016;5
4241;7957;2218208;-19.935847434269103;-43.4848824690371;UNIDADE BASICA DE SAUDE DR JAIR PEREIRA COSTA;LUIZ AUGUSTO DIAS;780;COCAIS;(31)38373320;35970000.0;MG;Barão de Cocais;2016;5
4250;7911;3000737;-18.8772153854365;-48.8765859603868;UNIDADE DE SAUDE DA FAMILIA ALFREDO ALVES MARTINS;RUA LUIS BIANCHI;35;FLAMENGO;(34)32830532;38475000.0;MG;Monte Alegre de Minas;2016;5
4259;7777;2104873;-16.5606129169459;-43.2613062858569;POSTO DE SAUDE POVOADO DO SITIO;POVOADO DO SITIO;S/N;ZONA RURAL;(38)32381135;39570000.0;MG;Grão Mogol;2016;5
4264;7693;6677002;-22.286638029799;-46.6123411663105;ESF III JACUTINGA MARINA PIERONI PRADO;RUA TORINO PIERONI;000;ALTO DE SAO PEDRO;;37590000.0;MG;Jacutinga;2016;5
4273;7921;2115107;-20.8299461552485;-42.1545386689724;CENTRO DE SAUDE DE PEDRA DOURADA;RUA ALEXANDRE FAVA;25;CENTRO;(32)37481012;36847000.0;MG;Pedra Dourada;2016;5
4281;7749;3022129;-21.0105907917017;-46.401078701017894;PSF PETUNIA;ZONA RURAL;S/N;PETUNIA;( );37860000.0;MG;Nova Resende;2016;5
4283;7816;6770533;-15.3238044714656;-44.7580284448541;UAPS JOAO AMANCIO DE SOUZA;COMUNIDADE DE GIBAO;S/N;ZONA RURAL;(38)3625-6120;39490000.0;MG;Bonito de Minas;2016;5
4294;7927;6328725;-15.3238019191961;-41.7487889593795;UBS BANANEIRA;FAZENDA BANANEIRA;S/N;ZONA RURAL;;39553000.0;MG;Ninheira;2016;5
4296;7711;2184761;-16.3541579246516;-46.8953347206102;UNIDADE BASICA DE SAUDE ESF CACHOEIRA;RUA SANTA LUZIA;263;CACHOEIRA;(38)36763956;38610000.0;MG;Unaí;2016;5
4324;8230;2162709;-21.1939817415146;-42.61603959028079;UBS ATAULPHO ALVES;R PROF ARLINDO CEZAR B BENEVENUTE;509;CENTRO;(32)34261212;36790000.0;MG;Miraí;2016;5
4362;8262;2105837;-21.5416361511493;-43.5075913951105;CENTRO MEDICO MUNICIPAL FARMACEUTICO LIBERO CUNHA;RUA ABILIO BITTAR;117;CENTRO;(32)32551500;36108000.0;MG;Ewbank da Câmara;2016;5
4381;8035;2149508;-17.3441398143763;-44.93086338043079;UAPS SANTOS DUMONT;R JOSE DINIZ FERREIRA;183;SANTOS DUMONT;;39270000.0;MG;Pirapora;2016;5
4383;8162;5830206;-16.1698557321158;-42.2935064722757;UNIDADE BASICA DE SAUDE MARIO DA COSTA GUEDES;RUA BEIRA RIO;380;SAO FIDELIS;38-3841-4025;39560000.0;MG;Salinas;2016;5
4406;8399;2201984;-20.0859045982355;-44.780917167662295;PROGRAMA SAUDE DA FAMILIA MARIA VILELA MENEZES RABELO COSTA;ZONA RURAL;S/N;SANTO ANTONIO DA SER;;35557000.0;MG;Carmo do Cajuru;2016;5
4410;8367;2116545;-19.6258505201125;-43.8952876969413;LAGOA SANTA UNIDADE BASICA DE SAUDE AERONAUTAS;RUA ARMANDO TROMPOVSKI;26;AERONAUTAS;31-36881431;33400000.0;MG;Lagoa Santa;2016;5
4419;8086;3247163;-17.35797;-44.90433;UAPS SAO GERALDO;RUA EFIGENIA DE OLIVEIRA;105;SAO GERALDO;;39270000.0;MG;Pirapora;2016;5
4421;8148;2127016;-19.200363859421;-44.2469237128616;UNIDADE BASICA DE SAUDE VICENTINA MARIA COSTA SOUZA;RUA JOAO DE PAULA MOURA;101;CENTRO;(31)37156222;35777000.0;MG;Araçaí;2016;5
4436;8112;2211742;-22.2303029951548;-45.937144275826505;UBS FAISQUEIRA UBS LUIZ GONZAGA RAMOS POUSO ALEGRE;RUA EVA PEREIRA MATOS;S/N;FAISQUEIRA;(35)34494397;37555146.0;MG;Pouso Alegre;2016;5
4437;8137;2125919;-19.9472558498377;-44.200723171232795;UBS ROGERIO GUSTAVO REZENDE ANGOLA;RUA ARLINDO JOSE DOS SANTOS;160;NOVO HORIZONTE;(31)35938128/3595681;32606018.0;MG;Betim;2016;5
4446;8209;6781411;-16.1320910169931;-45.7370281843675;UBS MAE JOANA GONCALVES LISBOA PA SANTA CRUZ;COMUNIDADE SANTA CRUZ;S/N;Z RURAL;;38649000.0;MG;Urucuia;2016;5
4460;8351;2196344;-18.9408129613496;-46.9974382401645;UBS SAO JOAO DA SERRA NEGRA;JOSE MARIA DE ALKIMIN;S/N;CENTRO;(34)38365128;38740080.0;MG;Patrocínio;2016;5
4463;8252;2123320;-21.2188696861261;-44.613139629362706;ESF PADRE FRANCISCO DE ANDRADE;RUA PADRE ANTONIO DOS SANTOS;131;CENTRO;(35)38421296;36370000.0;MG;Nazareno;2016;5
4465;8300;2201003;-21.066327095031102;-43.7633728981005;UNIDADE DE ATENCAO PRIMARIA A SAUDE DE RESSAQUINHA;PRACA DOM OSCAR DE OLIVERIA;S/N;ROSA MISTICA;(32)33411337;36270000.0;MG;Ressaquinha;2016;5
4466;8229;2758547;-20.784994387043103;-47.0967829718718;PSF SAO TOMAS;RUA FRANCISCO GUERRIERI;384;ROSARIO;(35) 3535-1259;37960000.0;MG;São Tomás de Aquino;2016;5
4468;8043;2149486;-17.349582095609698;-44.9510653804875;UAPS FABIO ALVES RODRIGUES FILHO;RUA PROFESSORA ALZIRA FERREIRA;303;CIDADE JARDIM;;39270000.0;MG;Pirapora;2016;5
4469;8126;6734707;-22.2724082578295;-46.167168239535705;UNIDADE BASICA DE SAUDE DA SANTA CRUZ;TRAV ANTONIO MARQUES DA SILVA;S/N;SANTA CRUZ;(35)3445-4956;37564000.0;MG;Borda da Mata;2016;5
4473;8310;2181851;-19.807920455932;-44.0216588973986;UBR EXPEDITO MONTEIRO DE ASSUNCAO;SUACUI;358;JARDIM DE ALA;(31)36381303;33943210.0;MG;Ribeirão das Neves;2016;5
4483;8244;2193175;-19.481032097265;-42.520351111410704;UNIDADE DE SAUDE DO VALE DO SOL;RUA MARIA ANTONIETA;180;VALE DO SOL;(31)38298570;35162511.0;MG;Ipatinga;2016;5
4487;8102;2149540;-17.349582095609698;-44.9510653804875;UAPS JOSEILSON FONSECA DA SILVA;RUA TITO LIVIO DE SOUZA;726;CICERO PASSOS;;39270000.0;MG;Pirapora;2016;5
4498;8141;2172917;-20.4669821262354;-45.9613680839525;PSF JOSE MARTINS DE FARIA;RUA ARTHUR RODRIGUES DA COSTA;157;CENTRO;(37)3713535;37925000.0;MG;Piumhi;2016;5
4503;8125;2212560;-22.0449686050409;-46.661338806151;UBS ANTONIO DIAS DE PAUDA I;RUA VEREADOR SEBASTIAO DIAS;S/N;OLEO;(35)37311802;37795000.0;MG;Andradas;2016;5
4518;8291;3022137;-21.142308712005;-46.344323158262796;PSF DO RIO CLARO;ZONA RURAL;S/N;RURAL;;37860000.0;MG;Nova Resende;2016;5
4522;8205;2184869;-16.1742675304408;-42.072787284849895;UNIDADE BASICA DE SAUDE DE NOVA FATIMA;PRACA NOSSA SENHORA;S/N;POVOADO NOVA FATIMA;(38)38411661;39560000.0;MG;Salinas;2016;5
4534;8322;2184877;-16.1698557321158;-42.2935064722757;UNIDADE BASICA DE SAUDE DE FERREIROPOLIS;RUA MARIA JOSE;S/N;ZONA RURAL;(38)38411661;39560000.0;MG;Salinas;2016;5
4541;8021;2166364;-19.9085049086271;-48.6966380638012;UNIDADE BASICA DE SAUDE DR ALEXANDRE ALVES ESF;PCA TEOFILO PRATA DE CARVALHO;37;CENTRO;(34) 3426-0132;38210000.0;MG;Pirajuba;2016;5
4546;8297;6533515;-21.518021821975104;-42.4736595153796;UNIDADE DE SAUDE DR RUIMAR COSTA AZEVEDO;TRAVESSA TIANO;S/N;PLANALTO;32 3444 1100;36740000.0;MG;Recreio;2016;5
4548;8173;3721159;-21.13905;-44.26381;UBS ESF GUARDA MOR;RUA VEREADOR VICENTE CANTELMO;207;GUARDA MOR;33713292;36309024.0;MG;São João del Rei;2016;5
4556;8213;2211661;-22.2303029951548;-45.937144275826505;UBS BELO HORIZONTE JOAO EVAN DOS A NETO P ALEGRE;RUA MARIA DO CARMO BRUNHARA;20;BELO HORIZONTE;(35)34227161;37556021.0;MG;Pouso Alegre;2016;5
4557;8320;23353;-19.94774;-43.97336;CENTRO DE SAUDE VENTOSA;RUA CONSELHEIRO JOAQUIM CAETANO;1782;JARDIM AMERICA;(31)32779630;30421415.0;MG;Belo Horizonte;2016;5
4560;8238;6780113;-22.2248589992517;-45.718080997465705;PSF 2 SANTA RITA DO SAPUCAI;RUA DOS GIRASSOIS;S/N;BARACAT;;37540000.0;MG;Santa Rita do Sapucaí;2016;5
4566;8336;3180123;-16.689852476119498;-43.8776993751513;ESFSBMII ELDORADO II;RUA ANTONIO MORENO;417;ELDORADO;(38) 32293342;39401271.0;MG;Montes Claros;2016;5
4573;8180;5190452;-19.453225135802697;-42.7041792869555;EQUIPE SAUDE DA FAMILIA COCAIS;R JOSE JUSTO DE ARRUDA;470;COCAIS;;35171001.0;MG;Coronel Fabriciano;2016;5
4580;8263;2210452;-17.320933341979497;-40.6779956817615;POSTO DE SAUDE DE SAO PEDRO;RUA MIGUEL VIANA;S/N;CENTRO;33 3628-1240;39878000.0;MG;Umburatiba;2016;5
4601;8215;2147831;-21.0154294967645;-46.7446804046617;USF BENEDITO NOGUEIRA;RUA ANTONIO MIGUEL NASSER;05;CENTRO;(35)35931363;37965000.0;MG;Jacuí;2016;5
4644;8486;2101890;-18.3425009250636;-45.837879180906896;CENTRO DE SAUDE CLAUDIANO MORATO;AVENIDA PADRE JOAO MATOS;S/N;CENTRO;(38)35631254;38790000.0;MG;São Gonçalo do Abaeté;2016;5
4662;8642;2185067;-15.402400615917301;-42.3092908662842;UBS BRAZ JOAQUIM RIBEIRO;AV TRAJANO PALMEIRA;197;SANTO ANTONIO;(38)38247101;39535000.0;MG;Vargem Grande do Rio Pardo;2016;5
4668;8558;5481562;-18.365505759513603;-42.6002319396511;PSF RURAL DE SAO PEDRO DO SUACUI;RUA DA PRACINHA;01;CORREGO DANTAS;;39784000.0;MG;São Pedro do Suaçuí;2016;5
4671;8740;2142155;-22.2080469131463;-44.23370361328;UNIDADE BASICA DE SAUDE DE PASSA VINTE;RUA ARANTINA;241;CENTRO;(32)32951118;37330000.0;MG;Passa-Vinte;2016;5
4678;8721;2222019;-15.626505489997001;-46.424040801173;ESF III TABOQUINHA;AVENIDA NOSSA SENHORA DA PENA;484;TABOQUINHA;38-366223645;38660000.0;MG;Buritis;2016;5
4679;8441;2194953;-21.284028078618103;-42.5546049490811;CENTRO DE SAUDE SANTANA DE CATAGUASES;RUA JOAO REMIGIO RESENDE FILHO;127;CENTRO;(32)3425-1444;36795000.0;MG;Santana de Cataguases;2016;5
4684;8626;2155869;-18.864512443541898;-45.450546741484295;POSTO DE SAUDE CACIMBAS MORADA NOVA MINAS;POVOADO DE CACIMBAS;S/N;ZONA RURAL;(38)37551100;35628000.0;MG;Morada Nova de Minas;2016;5
4687;8695;6775667;-20.0325016;-44.141188299999996;SARZEDO UBS MASTERVILLE;AV DAS PALMEIRAS;534;MASTERVILLE;(31)3522-9223;32450000.0;MG;Sarzedo;2016;5
4692;8567;6362028;-17.7857470182657;-40.2431685749409;ESF DR MARIO SABACK LEITAO;RUA RIO PERUIPE;S/N;PANORAMA;3336251920;39868000.0;MG;Serra dos Aimorés;2016;5
4696;8673;5303834;-22.118126634572395;-45.132763485574294;PSF 3 NOVO HORIZONTE;RUA DRA MARIA APARECIDA CHAIB;134;NOSSA SENHORA DO CAR;35 3334-1689;37472000.0;MG;Carmo de Minas;2016;5
4704;8751;2776952;-19.82199;-41.445;ESF CANTINHO DO CEU;R PRINCIPAL;S/N;CANTINHO DO CEU;(33)33122613;36955000.0;MG;Mutum;2016;5
4708;8554;6668267;-21.238697907437;-45.756907365219796;PSF BELA VISTA;RUA SAO LUIZ;140;CAPITAO GOMES;;37160000.0;MG;Campos Gerais;2016;5
4709;8529;2794489;-22.117768671360196;-45.0533731031446;CENTRO DE SAUDE PORTA DO CEU;RUA ROSALBO BORTONI;436;PORTA DO CEU;(35)33498329;37470000.0;MG;São Lourenço;2016;5
4710;8754;2135558;-18.077563117072998;-43.2451709347937;DEPARTAMENTO M SAUDE F DOS SANTOS;RUA ANTONIO JORGE;18;CENTRO;(38)35231213;39180000.0;MG;Felício dos Santos;2016;5
4711;8593;2796279;-18.75346;-44.42998;UNIDADE BASICA DE SAUDE VILA DE LOURDES DE CURVELO;RUA NILO PECANHA;400;VILA DE LOURDES;(38)37211000;35790000.0;MG;Curvelo;2016;5
4712;8797;2104024;-19.5001070899357;-41.979598898526;CENTRO DE SAUDE DE SAO SEBASTIAO DO ANTA;RUA GERALDINA REZENDE ALVES;127;NOVO MUNDO;(33)33157011;35334000.0;MG;São Sebastião do Anta;2016;5
4722;8750;2187396;-20.063468460613198;-44.2662730160972;UNIDADE DE SAUDE SAO JOSE;AV CASTELO BRANCO;290;JARDIM VILA RICA;(31)35341991;32920000.0;MG;São Joaquim de Bicas;2016;5
4725;8708;2104067;-15.591241121291699;-44.0929412841784;ESF CAMPO ALEGRE;PRACA SANTO ANTONIO;S/N;ZONA RURAL;;39455000.0;MG;Ibiracatu;2016;5
4728;8531;2794527;-22.059206405782;-45.0410226419628;UNIDADE BASICA DE SAUDE JAMIL MURAD;RUA JOSE AFONSO DE SOUZA;237;CENTRO;(35)3333-1125;37478000.0;MG;Soledade de Minas;2016;5
4729;8749;2134527;-16.990691287823;-42.3497731636506;POSTO DE SAUDE DE TOCOIOS;ZONA RURAL;S/N;DISTRITO;(33)37381123;39644000.0;MG;Francisco Badaró;2016;5
4730;8714;3664015;-16.0059227890656;-41.2817519782488;UNIDADE BASICA DE SAUDE ORLANDO DE LUCENA RUAS;RUA 14;225;PLATAFORMA;(33) 99538509;39970000.0;MG;Pedra Azul;2016;5
4734;8789;6238416;-20.8563554919219;-46.379880953312;AMBULATORIO MUNICIPAL ORLANDO AMERICO DOS REIS;RUA MADRE ASSUNCAO DE FARIA;172;VILA BETANIA;;37940000.0;MG;Alpinópolis;2016;5
4739;8457;2199777;-18.1650807120668;-42.765295238553705;CENTRO DE SAUDE MARIA SEBASTIANA DE QUEIROZ;RUA PADRE JULIO;52;CENTRO;(33)34339069;39708000.0;MG;Frei Lagonegro;2016;5
4740;8732;2179601;-21.184612512587897;-43.97318601608149;UBS CENTRO DE SAUDE BARROSO;PRACA PRIMEIRO DE JANEIRO;30;CENTRO;(32)33511166;36212000.0;MG;Barroso;2016;5
4743;8507;2794500;-22.110124826430603;-45.0640296936022;CENTRO DE SAUDE SAO LOURENCO VELHO;DOUTOR ANTONIO CARLOS;646;SAO LOURENCO VELHO;33316750;37470000.0;MG;São Lourenço;2016;5
4745;8785;6497381;-17.0785260200496;-40.934629440306395;ESF VITORIA;RUA PONCIANO TEIXEIRA DOS SANTOS;292;NOSSA SRA DAS GRACAS;(33)36111524;39880000.0;MG;Águas Formosas;2016;5
4746;8608;2102498;-18.977723121642498;-41.6486334800708;CENTRO DE SAUDE DE TUMIRITINGA;PRACA TIRADENTES;58;CENTRO;(33)32351383;35125000.0;MG;Tumiritinga;2016;5
4757;8487;7675372;-15.3778879265887;-42.278480529785206;CENTRO DE SAUDE DAZILA BRAGA AMORIM;RUA SETE DE SETEMBRO;13;CENTRO;38-38247122;39535000.0;MG;Vargem Grande do Rio Pardo;2016;5
4758;8723;2200007;-18.780699874973397;-40.978525740746704;PSF LIMEIRAMANTENA;RUA MINAS GERAIS;S/N;LIMEIRA;( );35296000.0;MG;Mantena;2016;5
4763;8639;2205734;-15.374532817131;-42.28602734375;UBS GERCINO VALOR;RUA ANTONIO JOSE DA CRUZ;96;JARDIM PLANALTO;(38)38247101;39535000.0;MG;Vargem Grande do Rio Pardo;2016;5
4766;8637;2190850;-19.8300218582148;-44.155168533323895;UNIDADE DE SAUDE DA FAMILIA SAO JUDAS TADEU I USF 04;RUA VL 7;259;NOVA CONTAGEM;(31)3352-5686;32050080.0;MG;Contagem;2016;5
4771;8656;2103303;-18.473521471023;-42.309916019438504;CENTRO DE SAUDE EDSON LOPES;RUA VEREADOR SALVIO CLEMENTINO;S/N;CENTRO;(33)33295115;39715000.0;MG;Virgolândia;2016;5
4776;8403;2209667;-17.0692670345301;-41.6009116172778;PSF PADRE JULIO GAMBOA;RUA MANOEL ORNELAS;15;ENCACHOEIRADO;(33)84317549;39818000.0;MG;Padre Paraíso;2016;5
4781;8515;6992889;-21.2551517230332;-46.583656668663;ESTRATEGIA SAUDE DA FAMILIA JURUAIA II;RUA ANTONIO GUILHERME CABRAL;510;MIRANTE II;3535531408;37805000.0;MG;Juruaia;2016;5
4785;8636;2205807;-16.117943;-45.694521;UBS MAE JOANA GONCALVES LISBOA PA VEREDA GRANDE;COMUNIDADE VEREDA GRANDE;S/N;Z RURAL;;38649000.0;MG;Urucuia;2016;5
4786;8587;2127369;-19.449512958526;-44.2167305946337;CENTRO DE SAUDE MONTREAL;RUA DAS AVENCAS;521;MONTREAL;3137734108;35701380.0;MG;Sete Lagoas;2016;5
4789;8547;2119609;-16.027912099999998;-40.4099536;UNIDADE BASICA DE SAUDE E ESF VIDA NOVA;RUA CLARINDO BARBOSA;571;NOSSA SENHORA DAS GR;(33)37231021;39930000.0;MG;Jacinto;2016;5
4792;8598;2203103;-16.9784492004609;-44.5783346323487;UNIDADE DE SAUDE DA FAMILIA ACAO;AV PRESIDENTE MEDICI;S/N;CENTRO;( );39360000.0;MG;Lagoa dos Patos;2016;5
4793;8675;2708310;-19.88606;-43.98695;CENTRO DE SAUDE OURO PRETO;RUA JONAS JEAN;77;OURO PRETO;(31)32777133;31320225.0;MG;Belo Horizonte;2016;5
4801;8691;2121646;-19.536384344100398;-49.4895672798142;CENTRO DE SAUDE DR MANOEL R FRANCO;RUA 14;1132;CENTRO;(34)34121645;38270000.0;MG;Campina Verde;2016;5
4803;8494;2204568;-15.3184380950909;-42.0114224428155;UBS COHAB;RUA PRINCIPAL;21;SAO JOAOZINHO;( );39540000.0;MG;São João do Paraíso;2016;5
4804;8605;2697580;-21.782873868941603;-43.354089260100096;UBS SANTA CECILIA PSF;RUA GABRIEL RODRIGUES;900;SANTA CECILIA;(32)36907752;36036090.0;MG;Juiz de Fora;2016;5
4811;8638;2775794;-20.32743;-46.36631;PSF ARCELINDO SOARES DE LIMA;AVENIDA SAO PAULO;450;CENTRO;(37) 3435-1102;37922000.0;MG;Vargem Bonita;2016;5
4817;8611;2148641;-21.0946834087366;-42.9678511619555;UNIDADE DE ATENCAO PRIMARIA A SAUDE COHAB;AV SENADOR LEVINDO COELHO;S/N;ANTONINA COELHO;(32)35396170;36506230.0;MG;Ubá;2016;5
4821;8505;7652186;-20.97499;-43.18907;UBS DR JOAQUIM RIBEIRO FILHO UBS DE CARAMONAS;RUA PRINCIPAL;S/N;VILA CARAMONAS;3235761263;36513000.0;MG;Dores do Turvo;2016;5
4835;8606;2109859;-19.4502961635584;-44.2267084121691;CENTRO DE SAUDE SAO JOAO;RUA VENCESLAU BRAZ;470;SAO JOAO;;35700160.0;MG;Sete Lagoas;2016;5
4846;8576;2127377;-19.4582874187507;-44.239594615621;ESF ELDORADO;RUA AFONSO VIANA DE PAULA;S/N;ELDORADO;;35700169.0;MG;Sete Lagoas;2016;5
4854;8734;2183234;-20.0860869884485;-44.7808313369738;PROGRAMA SAUDE DA FAMILIA BERNADINO JOSE ANDRADE;RUA DO COMERCIO;61;SAO JOSE DOS SALGADO;(37)3244-4389;35558000.0;MG;Carmo do Cajuru;2016;5
4886;8439;6198341;-19.767616852522103;-43.850007260632104;UNIDADE DE SAUDE CARIBE;RUA PARA DE MINAS;2333;SAO BENEDITO;31-3634-2135;33105460.0;MG;Santa Luzia;2016;5
